bizplc_nm,licensg_ymd,bsn_state_div,bsn_state_nm,clsbiz_ymd,locplc_faclt_telno_dtls,locplc_ar_info,roadnm_zipno,refine_road_nm_addr,refine_lotno_addr,refine_zipno,refine_wgs84_lat,refine_wgs84_logt,bizcond_div_nm_info,xcrd_vl,ycrd_vl,stockrs_idntfy_id,right_wk_pehs_have_id
송정동물의료센터,20180228,0000,정상,,031-767-7975,0,12747,"경기도 광주시 탄벌길 7, 태경빌딩 (탄벌동)",경기도 광주시 탄벌동 140 태경빌딩,12747,37.4191413524,127.2459467465,,221691.384376655,435257.160097244,,000
알프스동물병원,20180326,0000,정상,,031-761-1600,,12768,"경기도 광주시 고불로 32, 107호 (중대동)",경기도 광주시 중대동 28-187 107호,12768,37.3937768467,127.2337859166,,220644.794681681,432438.006854382,,000
한국영양전문동물병원,20180511,0000,정상,,031-761-7675,0,12765,"경기도 광주시 이배재로 356-1, C동 1층 1호 (목현동)",경기도 광주시 목현동 249-15,12765,37.4356355811,127.2215200982,,219435.565398371,437080.365336261,,000
행복한동물병원,20040128,0000,정상,,031-957-0075,0,10853,"경기도 파주시 경의로 1813, 2층 201호 (아동동)",경기도 파주시 아동동 296-11,10853,37.7689355278,126.7762682268,,180215.309519896,474072.614448208,,000
금릉동물의료센터,20051115,0000,정상,,031-948-3375,0,10915,"경기도 파주시 금빛로 24-28, 우성메디피아 2층 201, 202호 (금촌동)",경기도 파주시 금촌동 989-6 우성메디피아,10915,37.7516531503,126.7682748963,,179509.28,472152.229,,000
문산동물의료센터,20070508,0000,정상,,031-953-7570,268.38,10824,"경기도 파주시 문산읍 문향로 52-1, 우리들빌딩 201호",경기도 파주시 문산읍 문산리 10-47,10824,37.856715815,126.7855506744,,181065.747530963,483816.596281343,,000
라임동물병원,20070528,0000,정상,,,71.11,10878,경기도 파주시 순못길 21 (다율동),경기도 파주시 다율동 1001-1,10878,37.7266934248,126.7160264073,,174896.338337141,469399.542000551,,000
대한동물병원(산업동물 출장진료 전문 동물병원),20080219,0000,정상,,,58,10927,"경기도 파주시 평화로 37, 대한가축약품 1층 (금촌동)",경기도 파주시 금촌동 937-3 대한가축약품,10927,37.7609278094,126.7712147567,,179767.805644148,473175.973540751,,000
파주연천축협동물병원,20100331,0000,정상,,031-958-2343,98.26,10804,경기도 파주시 적성면 어삼로 36,경기도 파주시 적성면 어유지리 81,10804,37.9950030262,126.9905560431,,199123.311435911,499159.207185233,,000
운정W동물병원,20110607,0000,정상,,,107.31,10895,"경기도 파주시 미래로 620, 112호 (와동동, 해솔프라자)",경기도 파주시 와동동 1301-4 해솔프라자 112호,10895,37.7324284129,126.7510895506,,177988.247139332,470021.926836432,,000
다정동물병원,20111219,0000,정상,,031-944-5077,118.34,10907,"경기도 파주시 와석순환로 78, 한강프라자 201호 (야당동)",경기도 파주시 야당동 1006-3 한강프라자 201호,10907,37.7110385201,126.7508170365,,177957.323473341,467653.397542104,,000
다사랑동물병원,20111129,0000,정상,,031-385-7588,57.75,14066,"경기도 안양시 동안구 시민대로 266, 103호 (관양동, 평촌샤르망오피스텔)",경기도 안양시 동안구 관양동 1598 평촌샤르망오피스텔 103호,14066,37.3938454435,126.9603086238,,196414.16043194,432416.101559202,,000
웰니스동물병원(평촌점),20120601,0000,정상,,031-382-0011,63.05,14066,"경기도 안양시 동안구 시민대로 300, 지하1층 (관양동, 평촌이마트)",경기도 안양시 동안구 관양동 1608-3 이마트 내 지하1층,14066,37.3949065751,126.9637241704,,196752.332727486,432521.042909087,,000
디아나동물병원,20130117,0000,정상,,031-381-8275,94.64,13937,"경기도 안양시 동안구 관악대로 317-4, 1층 (관양동)",경기도 안양시 동안구 관양동 1406 1층,13937,37.4036779166,126.9580122353,,196213.199964363,433510.330598782,,000
평촌나무동물병원,20130305,0000,정상,,031-425-3403,45.02,14061,"경기도 안양시 동안구 흥안대로 458, 1층 103호 (평촌동, 평촌메가타운)",경기도 안양시 동안구 평촌동 72-9 평촌메가타운 103호,14061,37.3949532684,126.9761511447,,197819.951636158,432540.0080793,,000
인덕원동물의료센터,20130507,0000,정상,,031-426-0075,313,13951,"경기도 안양시 동안구 흥안대로 495, 2층 (관양동)",경기도 안양시 동안구 관양동 1504-7,13951,37.3982627546,126.9764783497,,197845.345098881,432909.501104711,,000
테라리움동물병원,20130514,0000,정상,,031-388-7588,40.18,13937,경기도 안양시 동안구 관평로 314 (관양동),경기도 안양시 동안구 관양동 1403-5,13937,37.4043790973,126.9576004221,,196179.572639393,433594.733707426,,000
씨엘동물병원,20131209,0000,정상,,031-425-7512,100.86,13929,"경기도 안양시 동안구 동편로 6, 207호 (관양동, 스마트프라자)",경기도 안양시 동안구 관양동 1725-1 스마트프라자 207호,13929,37.4055686116,126.9714671947,,197405.281074226,433738.682409365,,000
쇼독동물병원,20140218,0000,정상,,031-465-0907,171.6,14039,"경기도 안양시 동안구 경수대로 833, 2층 (비산동)",경기도 안양시 동안구 비산동 580-2 2층,14039,37.3933465215,126.9421461404,,,,,000
다온동물병원,20140410,0000,정상,,031-689-5975,428.12,14103,"경기도 안양시 동안구 평촌대로 124, , 귀인로190번길 39 (평촌동)","경기도 안양시 동안구 평촌동 922-1 , 평촌동 916",14103,37.3834993587,126.9606764755,,196449.733154224,431270.181575395,,000
석수동물병원,20140410,0000,정상,,031-473-1275,36.32,13902,"경기도 안양시 만안구 연현로 109, 2동 104호 (석수동, 석수두산위브아파트 상가동)",경기도 안양시 만안구 석수동 417-3 석수두산위브아파트 상가동 2동 104호,13902,37.4338811962,126.9016280249,,,,,000
동주동물병원,20150217,0000,정상,,031-455-7588,128.7,14125,"경기도 안양시 동안구 경수대로 446, 이편한세상아파트 22동 C상가 202호, 203호 (호계동)",경기도 안양시 동안구 호계동 813 이편한세상아파트 22동 C상가,,,,,196600.354192025,429085.305995875,,000
위즈펫동물병원,20160701,0000,정상,,031-381-7512,79.48,13954,"경기도 안양시 동안구 관악대로 104, 2층 (비산동, 리홈안양이마트)",경기도 안양시 동안구 비산동 411-8 (주)리홈 안양이마트 2층,13954,37.3983346986,126.9353077463,,,,,000
이룸동물병원,20160928,0000,정상,,031-381-0166,67.38,13926,"경기도 안양시 동안구 관악대로 167, 1층 (비산동, 비산 이편한세상 상가동)",경기도 안양시 동안구 비산동 1165,13926,37.3991628265,126.9426679383,,194842.391385017,433091.832368683,,000
동편동물병원,20161114,0000,정상,,031-426-8661,88.9,13929,"경기도 안양시 동안구 동편로27번길 7, 1층 107,108호 (관양동)","경기도 안양시 동안구 관양동 1719 1층 107,108호",13929,37.4066803926,126.9721599422,,197461.7975611,433843.478730464,,000
동물진료법인 넬동물의료재단,20161220,0000,정상,,031-421-7579,181,14065,"경기도 안양시 동안구 시민대로 312, 평촌칼라힐주차빌딩 2층 209~214, 217~219호 (평촌동)",경기도 안양시 동안구 평촌동 897 평촌칼라힐주차빌딩,14065,37.3950828974,126.9648413735,,196822.119978806,432554.706986554,,L00
안양비산동물병원,20170227,0000,정상,,031-446-6575,119.5,14037,"경기도 안양시 만안구 태평로52번길 37, 201호,202호 (안양동)",경기도 안양시 만안구 안양동 1390-5,14037,37.3960703845,126.9311558832,,,,,000
이윤권양한방동물병원,20081119,0000,정상,,031-469-7581,28.9,13991,"경기도 안양시 만안구 만안로 284, 111호 (안양동, 마인빌)",경기도 안양시 만안구 안양동 861-32 마인빌,13991,37.4051438061,126.9193362718,,192785.336310181,433673.708079541,,000
하은동물병원,20110317,0000,정상,,031-388-7585,177.42,13941,"경기도 안양시 동안구 관악대로 257, 2층 (비산동)",경기도 안양시 동안구 비산동 1034-8 2층,13941,37.4024131742,126.9515359115,,195637.270556155,433370.550010174,,000
현대동물병원,20250512,0000,정상,,,0,10339,"경기도 고양시 일산서구 고봉로 317, 102호 (일산동)",경기도 고양시 일산서구 일산동 573 102호,10339,37.6875067131,126.7770602722,,180268.401484211,465036.886425374,,000
모리동물병원,20250513,0000,정상,,02-381-1119,,10556,"경기도 고양시 덕양구 삼송로 141, 101호 (삼송동)",경기도 고양시 덕양구 삼송동 78-50 101호,10556,37.6527471294,126.8894692839,,190176.634746025,461157.484857767,,000
끌림 동물병원,20250515,0000,정상,,02-2135-7729,0,10583,"경기도 고양시 덕양구 오부자로 25, 106, 107호 (지축동)","경기도 고양시 덕양구 지축동 864 106호, 107호",10583,37.6530996211,126.9127402643,,,,,000
위즈동물메디컬센터,20250613,0000,정상,,,0,10390,"경기도 고양시 일산서구 킨텍스로 255, 일산 디엠시티 스카이뷰 215, 216, 217, 227호 (대화동)","경기도 고양시 일산서구 대화동 2307-12 일산 디엠시티 스카이뷰 215, 216, 217, 227호",10390,37.6683823763,126.7499080801,,177849.195871901,462962.312594668,,000
하얀마음동물병원,20250704,0000,정상,,031-976-7555,,10355,"경기도 고양시 일산동구 중산로 67, 중산동 아카메디 108,109호 (중산동)","경기도 고양시 일산동구 중산동 1835-2 중산동 아카메디 108, 109호",10355,37.6781087649,126.7819484043,,180692.668718764,463997.838740289,,000
아이좋아안과외과동물병원,20250915,0000,정상,,,162.37,10391,"경기도 고양시 일산서구 호수로 817, 1층 152,153호 (대화동)","경기도 고양시 일산서구 대화동 2602 1층 152,153호",10391,37.6679786706,126.7516242854,,178006.080301401,462865.812502378,,000
한국마사회 서울부속동물병원,20130222,0000,정상,,02-509-1911,0,13822,"경기도 과천시 경마공원대로 107, 한국마사회 (주암동)",경기도 과천시 주암동 685 한국마사회,13822,37.4459244357,127.0116448222,,201414.290510998,438412.741689539,,L00
마사랑동물병원,20050708,0000,정상,,,0,13822,경기도 과천시 경마공원대로 107 (주암동),경기도 과천시 주암동 685-12,13822,37.4459244357,127.0116448222,,201498.209730765,437860.202279716,,000
서울동물병원,20061122,0000,정상,,02-503-7787,29.48,13812,경기도 과천시 용마로 2 (과천동),경기도 과천시 과천동 513-4,13812,37.448059693,126.9942656188,,199420.048751578,438431.484462609,,000
탑동물병원,20230208,0000,정상,,031-970-7765,0,10510,경기도 고양시 덕양구 토당로 4(토당동),경기도 고양시 덕양구 토당동 870-5,10510,37.6174106969,126.8242081066,,184411.913479589,457246.336206171,,000
경서동물병원,20230718,0000,정상,,02-3158-0733,,10538,"경기도 고양시 덕양구 중앙로 170, 1층 (화전동)",경기도 고양시 덕양구 화전동 575-30 1층,10538,37.6031461652,126.8704911085,,188495.479333919,455656.748985687,,000
킨텍스꿈동물병원,20231013,0000,정상,,031-919-7582,92.79,10391,"경기도 고양시 일산서구 킨텍스로 240, 판매시설동 1층 179호 (대화동, 킨텍스 꿈에그린)",경기도 고양시 일산서구 대화동 2603 킨텍스 꿈에그린 판매시설동 179호,10391,37.6659593468,126.7501478954,,177925.172169511,462673.381313058,,000
위케어동물의료센터,20240229,0000,정상,,031-994-6346,199.72,10322,"경기도 고양시 일산동구 위시티4로 46, 상가동 302,303,303A,304호 (식사동, 위시티일산자이2단지아파트)",경기도 고양시 일산동구 식사동 1498 위시티일산자이2단지아파트 상가동,10322,37.6830999561,126.8180327891,,183717.666945749,464491.443942879,,000
최지영 재활한방 동물병원,20240311,0000,정상,,031-912-7582,124.8,10375,"경기도 고양시 일산서구 일산로 539, 가람빌딩 101호 (일산동)",경기도 고양시 일산서구 일산동 1084-3 101호,10375,37.6773558009,126.7679619385,,179459.928318467,463906.049359777,,000
덕은하이동물병원,20240408,0000,정상,,02-3158-0275,140,10544,"경기도 고양시 덕양구 으뜸로 130, 위프라임트윈타워 214,215호 (덕은동)",경기도 고양시 덕양구 덕은동 0 위프라임트윈타워,10544,37.5794418421,126.8706567665,,,,,000
아이콘 동물병원,20240906,0000,정상,,031-994-3200,105.68,10424,"경기도 고양시 일산동구 호수로430번길 58-16, 1층 (백석동)",경기도 고양시 일산동구 백석동 1427-5 1층,10424,37.6444550282,126.7822271575,,180712.966466348,460253.502167092,,000
더펫동물병원,20241219,0000,정상,,,121.08,10401,"경기도 고양시 일산동구 중앙로1275번길 38-31, 라페스타A 201-1호 (장항동)",경기도 고양시 일산동구 장항동 766 라페스타A,10401,37.6604752616,126.7696129537,,179580.33125846,462064.220892906,,000
하루동물병원,20241226,0000,정상,,,44.45,10377,"경기도 고양시 일산서구 강성로214번길 8-18, 1층 (대화동)",경기도 고양시 일산서구 대화동 2172-6,10377,37.674637503,126.7541655404,,178244.057220042,463610.85227593,,000
준 동물병원,20250108,0000,정상,,,,10477,"경기도 고양시 덕양구 화중로130번길 48, 삼원프라자 303-1호 (화정동)",경기도 고양시 덕양구 화정동 906 삼원프라자 303-1호,10477,37.6382444531,126.8344242528,,185304.626049075,459555.359416184,,000
더오래 동물병원,20250402,0000,정상,,031-977-7588,,10352,"경기도 고양시 일산서구 고양대로 632, 아카메디 105호 (일산동)",경기도 고양시 일산서구 일산동 955 아카메디 105호,10352,37.6855199142,126.7662145221,,179311.215713947,464812.311698401,,000
금쪽금쪽금쪽반려동물병원,20111228,0000,정상,,031-944-9979,58.8,10871,경기도 파주시 가재울로94번길 27 (목동동),경기도 파주시 목동동 776-1 14통7반 3층 301호,10871,37.7299488037,126.746688753,,177600.853982672,469752.526905317,,000
에덴동물병원,20120502,0000,정상,,031-943-3710,28.25,10905,"경기도 파주시 와석순환로 125, 현대프라자 2층 204호 (동패동)",경기도 파주시 동패동 1759-2 현대프라자,10905,37.7121244709,126.7458481574,,177513.830321252,467768.285119608,,000
스마일양한방동물병원,20140529,0000,정상,,,73.79,10915,"경기도 파주시 금빛로 44, 203호 (금촌동, 마이프라자)",경기도 파주시 금촌동 987-4 마이프라자 203호,10915,37.7524889906,126.7678920624,,179474.776517202,472244.387747458,,000
참누리동물병원,20110727,0000,정상,,031-264-7525,42.26,,경기도 용인시 수지구 만현로 110 (상현동),경기도 용인시 수지구 상현동 254-14,16930,37.3067600253,127.0846083156,,207423.63432336,422761.143603176,,000
AP동물병원,20120203,0000,정상,,031-263-0085,303.39,16828,경기도 용인시 수지구 수지로 421 (동천동),경기도 용인시 수지구 동천동 886-1,16828,37.3342607245,127.0974612922,,208565.190002837,425808.708663829,,000
24시 서울YES동물병원,20120319,0000,정상,,,327.9,16875,"경기도 용인시 수지구 현암로 81, 벤포스타 101~103, 301, 302호 (죽전동)",경기도 용인시 수지구 죽전동 1174-1 벤포스타,16875,37.3317610223,127.118357688,,210419.688909424,425533.086521088,,000
애니펫동물병원,20120502,0000,정상,,031-266-8898,,16930,"경기도 용인시 수지구 만현로 95, B102호 (상현동, 수지3차쌍용스윗닷홈상가)",경기도 용인시 수지구 상현동 852 수지3차쌍용스윗닷홈상가 B102호,16930,37.3080153471,127.0852897692,,207660.844695274,422815.250841136,,000
