sigun_nm,medchek_inst_nm,medchek_inst_detail_telno_dtls,medchek_rom_detail_telno_dtls,medchek_rom_detail_faxno_dtls,refine_road_nm_addr,refine_lotno_addr,refine_zipno,genrl_medchek_div_nm,orcvt_medchek_div_nm,infant_medchek_div_nm,stcan_medchek_div_nm,cocan_medchek_div_nm,cvccan_medchek_div_nm,brstcan_medchek_div_nm,lican_medchek_div_nm,refine_wgs84_lat,refine_wgs84_logt
김포시,서울참좋은치과의원,031-997-3727,031-997-3727,031-997-3703,경기도 김포시 김포한강4로 487,경기도 김포시 구래동 6886-6번지 한강신도시 반도유보라 4차 2층,10066,없음,내원,없음,없음,없음,없음,없음,없음,37.645986513,126.6294804128
김포시,서울치과의원,031-987-2825,031-987-2825,031-987-2824,경기도 김포시 중봉1로 12,경기도 김포시 감정동 551-8번지 이-삼메디칼센터 301호,10104,없음,내원,없음,없음,없음,없음,없음,없음,37.6224620194,126.6994788321
김포시,서울케이치과의원,031-986-0775,031-986-0775,031-986-0776,경기도 김포시 유현로 232,경기도 김포시 풍무동 1035번지 에버리치빌딩 5층,10113,없음,내원+출장,없음,없음,없음,없음,없음,없음,37.6111717241,126.7311540148
김포시,서울탑치과의원,031-986-2279,031-986-2279,031-8049-2075,경기도 김포시 김포한강4로 176,경기도 김포시 장기동 1868-8번지 현대프라자 1동 202호,10082,없음,내원,없음,없음,없음,없음,없음,없음,37.6477428518,126.6629337542
김포시,서울편한안치과의원,031-986-2885,031-986-2885,031-986-2883,경기도 김포시 김포한강8로 163,경기도 김포시 마산동 648-5번지 스퀘어빌딩 3층 302호,10068,없음,내원,없음,없음,없음,없음,없음,없음,37.6370301595,126.6434009504
김포시,서울하나치과의원,031-989-1248,031-989-1248,031-988-0248,경기도 김포시 김포한강11로 133,경기도 김포시 운양동 1427-1번지 중앙프라자,10077,없음,내원,없음,없음,없음,없음,없음,없음,37.6457540913,126.6813645273
김포시,설아인치과의원,031-988-2804,031-988-2804,031-985-2822,경기도 김포시 김포한강4로 521,"경기도 김포시 구래동 6880-5번지 한강메디플라자 3,4층 304,401,402호",10071,없음,내원,없음,없음,없음,없음,없음,없음,37.6458444628,126.6261155061
김포시,세브란스치과의원,031-986-2080,031-986-2080,031-986-2087,경기도 김포시 김포한강1로 55,경기도 김포시 장기동 1612번지 이솔빌딩1동 3층,10083,없음,내원,없음,없음,없음,없음,없음,없음,37.6434534186,126.6681506066
김포시,세영소아청소년과의원,031-996-7110,031-996-7110,031-996-7109,경기도 김포시 김포한강11로 288-27,경기도 김포시 운양동 1297-7번지 한강프라자 504호,10073,없음,없음,내원,없음,없음,없음,없음,없음,37.6547810643,126.6833513683
김포시,세현의원,031-989-8875,031-989-8875,031-989-8578,경기도 김포시 김포한강8로 165,경기도 김포시 마산동 648-4번지 한강하모니프라자 4층 402호,10068,없음,없음,내원,없음,없음,없음,없음,없음,37.6372116426,126.6435688757
김포시,소나무치과의원,031-985-2252,031-985-2252,031-985-2264,경기도 김포시 고촌읍 김포대로 331,경기도 김포시 고촌읍 신곡리 573-5번지 2층,10129,없음,내원,없음,없음,없음,없음,없음,없음,37.6002741929,126.770847621
김포시,속편한내과의원,031-986-7540,031-986-7540,031-986-7541,경기도 김포시 양도로 23,경기도 김포시 풍무동 962번지 오성프라자 4층,10113,내원,없음,없음,내원,내원,내원,내원,내원,37.6067330004,126.7250025427
김포시,솔빛치과의원,031-981-2834,031-981-2834,031-981-2803,경기도 김포시 청송로 26,경기도 김포시 장기동 1324번지 청송현대쇼핑센타 306호,10080,없음,내원,없음,없음,없음,없음,없음,없음,37.6477604819,126.6666969603
김포시,솔터가정의원,031-989-5351,031-989-5351,031-989-5361,경기도 김포시 김포한강8로 331,경기도 김포시 마산동 615-1번지 김포한강엘에이치솔터마을2단지 상가동1 2층,10067,내원,없음,없음,내원,없음,없음,없음,내원,37.6423858823,126.6337842857
김포시,수아이의원,031-991-8080,031-991-8080,031-991-8008,경기도 김포시 김포한강4로 543,경기도 김포시 구래동 6879-5번지 지오프라자 204~5호,10071,없음,없음,내원,없음,없음,없음,없음,없음,37.6453298622,126.6235711257
김포시,수치과의원,031-998-7528,031-998-7528,031-998-7528,경기도 김포시 사우중로 77,경기도 김포시 북변동 824번지 삼정사이버프라자 3층,10097,없음,내원,없음,없음,없음,없음,없음,없음,37.6216283365,126.7203492778
김포시,아름다운치과의원,986-2878,031-986-2878,070-8230-7010,경기도 김포시 풍무로 83,경기도 김포시 풍무동 419-1번지,10116,없음,내원,없음,없음,없음,없음,없음,없음,37.6030409055,126.7214043016
김포시,아름드리365소아청소년과의원,031-996-8383,031-996-8383,031-981-5445,경기도 김포시 유현로238번길 31,경기도 김포시 풍무동 1022번지 웅신타워 3층 303호,10113,없음,없음,내원,없음,없음,없음,없음,없음,37.6113990885,126.7328511859
김포시,아산내과의원,031-996-9903,031-996-9903,031-996-9905,경기도 김포시 김포한강2로 220,경기도 김포시 장기동 1886-7번지 그린프라자 303호,10083,내원,없음,없음,내원,내원,없음,없음,내원,37.6452255491,126.6612957364
김포시,아산소아청소년과의원,031-981-8220,031-981-8220,031-980-5953,경기도 김포시 양촌읍 양곡2로 58,경기도 김포시 양촌읍 양곡리 1305-1번지 우평프라자 203~4호,10060,없음,없음,내원,없음,없음,없음,없음,없음,37.6564904054,126.6275212139
김포시,아이민산부인과의원,031-984-3379,031-984-3379,031-985-3379,경기도 김포시 김포한강4로 131,경기도 김포시 장기동 1602번지 정현메디피아 6층,10083,없음,없음,없음,없음,없음,내원,없음,없음,37.6449290397,126.666513227
김포시,아이비치과의원,031-982-2857,031-982-2857,031-989-2854,경기도 김포시 풍무로69번길 47,경기도 김포시 풍무동 748번지 당곡마을 상가동 204호,10119,없음,내원,없음,없음,없음,없음,없음,없음,37.6024474013,126.7188841845
김포시,아이클소아청소년과의원,031-8049-7507,031-8049-7507,031-8049-7508,경기도 김포시 김포한강11로 288-5,"경기도 김포시 운양동 1297-1번지 한강베네치아 202,205호",10073,없음,없음,내원,없음,없음,없음,없음,없음,37.6551944405,126.68187307
김포시,안심내과의원,031-998-3012,031-998-3012,031-998-3017,경기도 김포시 태장로 820,경기도 김포시 장기동 2080-2번지 엠프라자 3층 301호,10089,내원,없음,내원,내원,내원,없음,없음,내원,37.636836832,126.6770194885
김포시,안아픈치과의원,031-988-2829,031-988-2829,031-986-2829,경기도 김포시 김포한강4로 131,경기도 김포시 장기동 1602번지 정현메디피아 504호,10083,없음,내원,없음,없음,없음,없음,없음,없음,37.6449290397,126.666513227
김포시,애플소아청소년과의원,031-985-8275,031-985-8275,031-985-8276,경기도 김포시 고촌읍 인향로24번길 78,경기도 김포시 고촌읍 신곡리 610-4번지 1층,10129,없음,없음,내원,없음,없음,없음,없음,없음,37.6002007586,126.7677216979
김포시,어중건내과의원,031-998-7595,031-998-7595,031-998-7597,경기도 김포시 사우중로 17,경기도 김포시 사우동 251-8번지 2층,10109,내원,없음,없음,내원,내원,없음,없음,내원,37.6171170057,126.7169177903
김포시,에스바른치과의원,031-998-7345,031-998-7345,031-983-7345,경기도 김포시 김포한강11로 288-31,경기도 김포시 운양동 1296-9번지 에이스프라자 5층 503호,10073,없음,내원,없음,없음,없음,없음,없음,없음,37.6548762099,126.6840758718
김포시,에코치과의원,031-986-1128,031-986-1128,031-986-0296,경기도 김포시 김포한강1로51번길 46,경기도 김포시 장기동 1600번지 나래프라자 1동 403호,10083,없음,내원,없음,없음,없음,없음,없음,없음,37.6445478719,126.6661434291
김포시,엠에스탑치과의원,031-996-2975,031-996-2975,031-996-2976,경기도 김포시 통진읍 조강로 29,경기도 김포시 통진읍 마송리 63-10번지 2층,10018,없음,내원,없음,없음,없음,없음,없음,없음,37.6891123126,126.6015633764
김포시,연세내과의원,031-985-2724,031-985-2724,031-985-2067,경기도 김포시 김포대로 859,경기도 김포시 사우동 937번지 하나메디칼센터 201호,10108,내원,없음,없음,내원,내원,없음,없음,내원,37.620407749,126.7184130178
김포시,연세더바른병원,1833-8371,031-8048-9871,031-8048-9879,경기도 김포시 김포한강4로 543,"경기도 김포시 구래동 6879-5번지 지오프라자 3,4층",10071,내원,없음,없음,없음,내원,없음,없음,내원,37.6453298622,126.6235711257
김포시,연세라곰치과의원,031-981-2884,031-981-2884,031-982-2884,경기도 김포시 풍무로 124,경기도 김포시 풍무동 115-24번지 2층 201호,10114,없음,내원,없음,없음,없음,없음,없음,없음,37.6064218001,126.7229098478
김포시,연세모두의원,031-996-7300,031-996-7300,031-996-9300,경기도 김포시 김포한강8로 410,경기도 김포시 구래동 6884-3번지 스타프라자 403~404호,10071,없음,없음,내원,없음,없음,없음,없음,없음,37.6429959061,126.6236325537
김포시,연세미소온치과의원,031-982-2835,031-982-2835,031-982-2837,경기도 김포시 김포한강4로 513,경기도 김포시 구래동 6880-3번지 채움테라스 502~505호,10071,없음,내원,없음,없음,없음,없음,없음,없음,37.6460032966,126.6268731074
김포시,연세바로치과교정과치과의원,031-988-2879,031-988-2879,031-988-2884,경기도 김포시 고촌읍 수기로 105-10,경기도 김포시 고촌읍 신곡리 0번지 401~403호,10130,없음,내원,없음,없음,없음,없음,없음,없음,37.593331398,126.7646286832
김포시,연세산부인과의원,031-988-3575,031-988-3575,031-988-8211,경기도 김포시 통진읍 김포대로2230번길 14-1,경기도 김포시 통진읍 마송리 104-33번지 2층,10018,없음,없음,없음,없음,없음,내원,없음,없음,37.6905075083,126.5989605649
김포시,연세세브란스 치과의원,031-991-7582,031-991-7582,031-990-6827,경기도 김포시 양촌읍 양곡1로56번길 79,경기도 김포시 양촌읍 양곡리 883-1번지 2층,10059,없음,내원,없음,없음,없음,없음,없음,없음,37.6555752062,126.6268630574
김포시,연세소망내과의원,031-985-2209,031-985-2209,031-984-0285,경기도 김포시 사우중로 83,경기도 김포시 북변동 826번지 사우테마프라자 302호,10097,내원,없음,내원,내원,내원,없음,없음,내원,37.6220997634,126.720763627
김포시,연세소아청소년과의원,031-981-2097,031-981-2097,031-981-2097,경기도 김포시 김포한강2로 222,경기도 김포시 장기동 1886-6번지 대영메디칼아카데미 304호,10083,없음,없음,내원,없음,없음,없음,없음,없음,37.6453857587,126.6610105551
김포시,연세아뜰리에치과의원,031-986-2825,031-986-2825,031-986-2824,경기도 김포시 김포한강9로 30,"경기도 김포시 구래동 6890-4번지 2층 202,203호",10070,없음,내원,없음,없음,없음,없음,없음,없음,37.6395249751,126.627164285
김포시,연세아이랑365의원,031-989-3655,031-989-3655,031-989-3654,경기도 김포시 풍무로 128,경기도 김포시 풍무동 943번지 웰라움퍼펙트시티 304호,10113,없음,없음,내원,없음,없음,없음,없음,없음,37.6070381668,126.7234359175
김포시,연세엘치과의원,031-998-2874,031-998-2874,031-998-2839,경기도 김포시 김포한강11로 288-19,경기도 김포시 운양동 1297-9번지 운양프라자 401~2호,10073,없음,내원,없음,없음,없음,없음,없음,없음,37.6547294055,126.6823996574
김포시,연세온유외과의원,031-989-9775,031-989-9775,031-989-6977,경기도 김포시 김포한강4로 525,경기도 김포시 구래동 6879-1번지 감두리빌딩 307~311호,10071,없음,없음,없음,없음,없음,없음,내원,없음,37.645703901,126.6253916994
김포시,연세이튼튼치과의원,031-983-2802,031-983-2802,031-983-2827,경기도 김포시 김포한강9로76번길 63,경기도 김포시 구래동 6883-2번지 4층 403호,10071,없음,내원,없음,없음,없음,없음,없음,없음,37.645380938,126.6268123819
김포시,연세정치과의원,031-982-7928,031-982-7928,031-982-8628,경기도 김포시 걸포2로 1,경기도 김포시 걸포동 1563-4번지 오스타파라곤타워 403-1호,10099,없음,내원,없음,없음,없음,없음,없음,없음,37.6321987852,126.7065143185
김포시,연세지오치과의원,031-997-2879,031-997-2879,031-997-2870,경기도 김포시 김포한강1로51번길 12,경기도 김포시 장기동 1622번지 동서메디칼빌딩 5층,10083,없음,내원,없음,없음,없음,없음,없음,없음,37.6436398831,126.6677518046
김포시,연세진석치과교정과치과의원,031-8049-2057,031-8049-2057,031-8049-2053,경기도 김포시 솔터로 22,"경기도 김포시 구래동 6886-4번지 메트로타워 예미지 201~4,213~14호",10066,없음,내원,없음,없음,없음,없음,없음,없음,37.6451764842,126.6296372237
김포시,연세치과의원,031-982-2875,031-982-2875,031-982-2875,경기도 김포시 김포한강4로 125,경기도 김포시 장기동 1604번지 월드타워 604호,10083,없음,내원,없음,없음,없음,없음,없음,없음,37.6446988777,126.6671052236
김포시,연세탑치과의원,031-984-6565,031-984-6565,031-989-7582,경기도 김포시 풍무로 25,경기도 김포시 풍무동 598-4번지 센트럴메디프라자 3층,10119,없음,내원,없음,없음,없음,없음,없음,없음,37.5980395806,126.7201990095
김포시,연세프라임치과의원,031-986-2876,031-986-2876,031-986-2859,경기도 김포시 통진읍 김포대로 2232,경기도 김포시 통진읍 마송리 104-71번지 3층,10018,없음,내원,없음,없음,없음,없음,없음,없음,37.6902060297,126.5984311406
김포시,연세필치과의원,031-997-2875,031-997-2875,031-997-2874,경기도 김포시 사우중로 83,경기도 김포시 북변동 826번지 사우테마프라자 304호,10097,없음,내원,없음,없음,없음,없음,없음,없음,37.6220997634,126.720763627
김포시,연세하나병원,1577-4558,070-4496-7645,031-982-9700,경기도 김포시 김포대로 709,"경기도 김포시 풍무동 1004번지 퍼스트블루 2,3,4층",10113,내원,없음,없음,내원,내원,없음,내원,내원,37.6122488078,126.7318453986
김포시,연세한강치과의원,031-984-0275,031-984-0275,031-984-7523,경기도 김포시 김포한강11로 288-27,경기도 김포시 운양동 1297-7번지 한강프라자 503호,10073,없음,내원,없음,없음,없음,없음,없음,없음,37.6547810643,126.6833513683
