인허가일자,사업장명,통합영업상태명,영업상태명,폐업일자,소재지시설전화번호,소재지면적,소재지도로명주소,소재지지번주소,소재지우편번호,위도,경도,업태구분명정보,X좌표값,Y좌표값,위생업태명,건물지상층수,건물지하층수,사용시작지상층수,사용끝지상층수,사용시작지하층수,사용끝지하층수,조건부허가신고사유,조건부허가시작일자,조건부허가종료일자,건물소유구분명,세탁기수,여성종사자수,남성종사자수,회수건조수,침대수,다중이용업소여부
20001027,참이슬세탁소,폐업,폐업,20071102,031-318-3273,1.00,경기도 시흥시 연성로29번길 31,경기도 시흥시 하중동 857-5,14976,37.3933977116,126.8054375350,일반세탁업,182699.8657918670,432385.6161783380,일반세탁업,,,,,,,,,,,,,,,,N
20140106,참하얀세상,폐업,폐업,20160118,031-318-0508,187.50,"경기도 시흥시 비둘기공원2길 8, 1층 (대야동)",경기도 시흥시 대야동 558-3 1층,14911,37.4394528060,126.7925210088,일반세탁업,181572.5391348610,437499.9125277380,일반세탁업,0,0,0,0,0,0,,,,,4,,,0,,N
20010716,청구2차세탁소,영업/정상,영업,,031-312-8025,18.60,경기도 시흥시 비둘기공원7길 47 (대야동),경기도 시흥시 대야동 547 청구2차아파트 상가 204호,14912,37.4419222514,126.7924751495,일반세탁업,181575.6058671820,437723.4963739700,일반세탁업,,,,,,,,,,,,,,,,N
19980226,청구2차세탁소,폐업,폐업,20010716,031-692-8025,1.00,경기도 시흥시 비둘기공원7길 47,경기도 시흥시 대야동 547 청구2차상가 204호,14912,37.4419222514,126.7924751495,일반세탁업,181575.6058671820,437723.4963739700,일반세탁업,,,,,,,,,,,,,,,,N
19951130,청구세탁소,영업/정상,영업,,031-311-2654,22.75,경기도 시흥시 은행로 189 (대야동),경기도 시흥시 대야동 570-1 청구1차(아)상가 106호,14914,37.4467951030,126.7964200125,일반세탁업,181831.7477860410,438313.3718491220,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20050726,청정 세탁소,폐업,폐업,20061117,031-432-0429,28.80,경기도 시흥시 서촌상가4길 20,경기도 시흥시 정왕동 1730-4 106호,15036,37.3458898865,126.7316318242,일반세탁업,176150.6368802690,427130.6601191860,일반세탁업,,,,,,,,,,,,,,,,N
20061128,청정세탁,폐업,폐업,20180830,031-432-0429,30.30,"경기도 시흥시 서촌상가4길 20 (정왕동,105호)",경기도 시흥시 정왕동 1730-4 105호,15036,37.3458898865,126.7316318242,일반세탁업,176150.6368802690,427130.6601191860,일반세탁업,,,,,,,,,,,,,,,,N
19950731,청하사,폐업,폐업,20010915,031-492-8496,1.00,경기도 시흥시 문화마을로16번길 71-2,경기도 시흥시 대야동 463-3,14905,37.4469252815,126.7865606041,일반세탁업,181042.9613687510,438330.1755746590,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19950708,청하세탁소,폐업,폐업,19990218,,1.00,경기도 시흥시 대야로 41,경기도 시흥시 대야동 456-30,14905,37.4469485570,126.7904267835,일반세탁업,181384.5071686130,438331.2603766370,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19920129,청하세탁소,폐업,폐업,19950722,,1.00,경기도 시흥시 문화마을로16번길 71-2,경기도 시흥시 대야동 463-3,14905,37.4469252815,126.7865606041,일반세탁업,181042.9613687510,438330.1755746590,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19880627,취미세탁소,영업/정상,영업,,,22.78,경기도 시흥시 수인로3325번길 42 (신천동),경기도 시흥시 신천동 860-13,14950,37.4353652544,126.7887841108,일반세탁업,181234.9580829120,437047.7707676160,일반세탁업,,,,,,,,,,,,,,,,N
19921211,크로바세탁소,폐업,폐업,19990721,031-694-3816,1.00,,경기도 시흥시 신천동 45-1,,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19990722,크린닥터,폐업,폐업,20190312,031-697-2334,23.76,경기도 시흥시 인선길 77 (장곡동),경기도 시흥시 장곡동 805 매꼴마을삼성(아)상가 105호,15002,37.3780472762,126.7797928330,일반세탁업,180376.8556697190,430687.9565277420,일반세탁업,,,,,,,,,,,,,,,,N
20070118,크린데이,폐업,폐업,20111230,031-404-2151,160.00,경기도 시흥시 범안로266번길 44-8,경기도 시흥시 계수동 324-2,14925,37.4589635692,126.8086646589,일반세탁업,183001.3092721150,439654.4813071420,일반세탁업,,,,,,,,,,,,,,,,N
19970922,크린라이프,폐업,폐업,20010616,031-693-4144,1.00,경기도 시흥시 미산로 90,경기도 시흥시 미산동 85-25,14944,37.4209481918,126.7971026719,일반세탁업,181966.5632346330,435444.6288932590,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20041104,크린라이프 대우세탁,영업/정상,영업,,031-318-5443,24.36,경기도 시흥시 진말로 10 (장곡동),경기도 시흥시 장곡동 824 대우3차@ 상가 103호,15002,37.3780028018,126.7858360308,일반세탁업,181009.9902256340,430689.9515237320,일반세탁업,,,,,,,,,,,,,,,,N
20040528,크린마스터,폐업,폐업,20110908,031-434-0536,202.51,,경기도 시흥시 월곶동 133,15006,,,일반세탁업,,,일반세탁업,,,,,,,,,,,,,,,,N
20080111,크린매니아 큰솔점,폐업,폐업,20090715,031-520-0066,33.15,경기도 시흥시 큰솔로 42,경기도 시흥시 정왕동 1395-15 102호,15060,37.3411666882,126.7527345951,일반세탁업,178019.2359397190,426598.7912739220,일반세탁업,,,,,,,,,,,,,,,,N
20050411,크린몰 세탁소,폐업,폐업,20180904,031-435-0160,35.00,"경기도 시흥시 신천로100번길 8-1 (신천동,6호)",경기도 시흥시 신천동 769-2 6호,14950,37.4386281459,126.7872837102,일반세탁업,181102.7642136430,437410.3523912590,일반세탁업,1,,1,1,,,,,,,,,,,,N
20130808,크린슈즈케어,폐업,폐업,20171228,,32.20,경기도 시흥시 월곶중앙로 90 (월곶동),경기도 시흥시 월곶동 1010-4 풍림제상가동 105-1,14964,37.3902457487,126.7357544930,운동화전문세탁업,176679.4631529380,432080.0279504860,운동화전문세탁업,1,0,,,,,,,,,2,,,1,,N
20190408,크린앤드라이,폐업,폐업,20210330,031-411-8939,48.75,"경기도 시흥시 수풀안길 14-23, 메트로타워-2 1층 108호 (조남동)",경기도 시흥시 조남동 712-3 메트로타워-2,14986,37.3811178146,126.8624683375,일반세탁업,187749.6746488290,431014.3891894690,일반세탁업,0,0,,,,,,,,,2,0,0,3,,N
20210330,크린앤드라이,폐업,폐업,20230512,,.00,"경기도 시흥시 수풀안길 14-23, 메트로타워-2 1층 108호 (조남동)",경기도 시흥시 조남동 712-3 메트로타워-2,14986,37.3811178146,126.8624683375,일반세탁업,187749.6746488290,431014.3891894690,일반세탁업,0,0,,,,,,,,,2,0,0,0,,N
20170501,크린업,영업/정상,영업,,,37.83,"경기도 시흥시 관곡지로 39-12, 1층 (하중동)",경기도 시흥시 하중동 815-1,14973,37.4007862791,126.7988841028,일반세탁업,182123.6404810150,433207.1155989400,일반세탁업,0,0,,,,,,,,,1,0,0,0,,N
20110607,크린위드,폐업,폐업,20131213,031-435-0159,255.00,경기도 시흥시 연성로13번길 5-6 (하중동),경기도 시흥시 하중동 877-2,14976,37.3910461853,126.8040810134,일반세탁업,182580.5287243900,432127.7693096060,일반세탁업,1,0,,,,,,,,,3,,,1,,N
20090910,크린코리아,폐업,폐업,20190419,031-432-1604,28.67,경기도 시흥시 봉우재로69번길 28 (정왕동),경기도 시흥시 정왕동 1812-3 103호,15053,37.3498200813,126.7442598765,일반세탁업,177270.6207620180,427561.9485080290,일반세탁업,,,,,,,,,,,,,,,,N
20010516,크린큐세탁소,폐업,폐업,20040519,031-317-2413,1.00,경기도 시흥시 인선길 67,경기도 시흥시 장곡동 806 벽산삼익(아)상가206,15002,37.3772978004,126.7810537220,일반세탁업,180527.9710010040,430533.6076143360,일반세탁업,,,,,,,,,,,,,,,,N
20140411,크린토피아,폐업,폐업,20220713,031-315-3838,37.00,"경기도 시흥시 비둘기공원7길 22, 107호 (대야동)",경기도 시흥시 대야동 562-2 107호,14908,37.4441238072,126.7928500879,일반세탁업,181603.2775687410,438030.2621256450,일반세탁업,0,0,,,,,,,,,3,,,0,,N
20120731,크린토피아 시흥정왕지사,영업/정상,영업,,,236.80,"경기도 시흥시 서촌상가3길 15-6, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1727-3 해남프라자,15036,37.3473228929,126.7329946337,일반세탁업,176274.0969640840,427289.1822163370,일반세탁업,0,0,0,0,0,0,,,,,2,,,2,,N
19950712,크린투데이,영업/정상,영업,,031-314-6140,20.40,경기도 시흥시 신천로7번길 26 (신천동),경기도 시흥시 신천동 887-9,14951,37.4313632711,126.7917946457,일반세탁업,181502.5147579850,436601.8556879660,일반세탁업,,,,,,,,,,,,,,,,N
19971230,크린하우스,폐업,폐업,20021004,031-432-4810,1.00,경기도 시흥시 큰솔로22번길 22,경기도 시흥시 정왕동 1420-10,15060,37.3387421149,126.7541810319,일반세탁업,178145.8204743800,426329.6358187840,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20161114,크린화이트정왕점,폐업,폐업,20250114,031-496-9990,20.40,"경기도 시흥시 옥구천동로 401, 103호 (정왕동, 건영2차(아)상가)",경기도 시흥시 정왕동 1875-5,15028,37.3570910699,126.7298125976,일반세탁업,175979.2534507550,428457.4685490090,일반세탁업,0,0,,,,,,,,,1,0,0,0,,N
20120601,탑세탁,폐업,폐업,20201221,,29.64,"경기도 시흥시 삼미시장4길 35-2, 1층 (신천동)",경기도 시흥시 신천동 755-1,14948,37.4401846349,126.7808594417,일반세탁업,180536.4647657770,437582.6981367440,일반세탁업,,,,,,,,,,,,,,,,N
19940109,태산세탁소,영업/정상,영업,,,18.90,경기도 시흥시 신현로38번길 15 (포동),경기도 시흥시 포동 13-3 태산(아)상가 12동 115호,14957,37.4068185186,126.7841953867,일반세탁업,180727.9467586810,433946.4869706000,일반세탁업,,,,,,,,,,,,,,,,N
20101116,태성세탁소,폐업,폐업,20110310,,41.48,경기도 시흥시 대야로3번길 16,경기도 시흥시 대야동 487-21,14909,37.4445859128,126.7872498082,일반세탁업,181103.2616755940,438070.7841601790,일반세탁업,,,,,,,,,,,,,,,,N
20030519,태평세탁소,영업/정상,영업,,031-404-9998,34.40,"경기도 시흥시 상직길 9, 202호 (하상동, 태평아파트 상가동)",경기도 시흥시 하상동 383,14977,37.3897550767,126.8129608437,일반세탁업,183370.5928572510,432002.4949018470,일반세탁업,,,,,,,,,,,,,,,,N
19940121,토탈빨래방,폐업,폐업,19990727,031-692-2337,1.00,경기도 시흥시 호현로 18,경기도 시흥시 신천동 707-8,14910,37.4418926447,126.7845622757,일반세탁업,180868.6280344280,437769.2642694430,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20190520,토탈세탁,폐업,폐업,20230711,031-432-8283,52.20,"경기도 시흥시 큰솔로22번길 14, 1층 (정왕동)",경기도 시흥시 정왕동 1420-4,15060,37.3392150412,126.7534199875,일반세탁업,178077.8772747400,426382.5361842160,일반세탁업,0,0,,,,,,,,,2,0,0,2,,N
20100107,투원세탁,폐업,폐업,20110715,031-318-3696,.00,경기도 시흥시 시청로68번길 30,경기도 시흥시 장현동 548-3 105호,14998,37.3820403906,126.8023569656,일반세탁업,182415.4918701490,431131.4428190990,일반세탁업,,,,,,,,,,,,,,,,N
20041011,투원세탁소,폐업,폐업,20090209,031-431-6810,25.20,경기도 시흥시 시청로68번길 30,경기도 시흥시 장현동 548-3 105호,14998,37.3820403906,126.8023569656,일반세탁업,182415.4918701490,431131.4428190990,일반세탁업,,,,,,,,,,,,,,,,N
19890809,특수세탁소,폐업,폐업,19921223,,1.00,,경기도 시흥시 정왕동 133-4,15009,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20040615,파워크리닝,폐업,폐업,20241126,031-432-6647,57.20,"경기도 시흥시 오동마을로5번길 30, 1층 (정왕동)",경기도 시흥시 정왕동 2313-2,15049,37.3525289885,126.7450118030,일반세탁업,177335.9755408890,427864.9367031580,일반세탁업,,,,,,,,,,,,,,,,N
20070629,파인세탁소,폐업,폐업,20110308,031-433-4595,25.00,경기도 시흥시 군서로18번길 24,경기도 시흥시 정왕동 1179-13,15052,37.3462056931,126.7513637153,일반세탁업,177898.5478454210,427160.0531339850,일반세탁업,,,,,,,,,,,,,,,,N
19980420,퍼펙트셀프크리닝,폐업,폐업,20010915,031-698-8005,1.00,,경기도 시흥시 신천동 274-12,,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20040708,평안세탁,폐업,폐업,20061116,031-504-8484,21.42,경기도 시흥시 중심상가로 249,경기도 시흥시 정왕동 1788-1 건영5차상가 107호,15064,37.3411964482,126.7418287762,일반세탁업,177070.8254097720,426693.5142358720,일반세탁업,,,,,,,,,,,,,,,,N
20070810,평안세탁소,폐업,폐업,20110728,,21.42,경기도 시흥시 중심상가로 249,경기도 시흥시 정왕동 1788-1 건영@상가 107호,15064,37.3411964482,126.7418287762,일반세탁업,177070.8254097720,426693.5142358720,일반세탁업,,,,,,,,,,,,,,,,N
19971204,평안세탁소,폐업,폐업,20071119,,1.00,경기도 시흥시 정왕천로411번길 38,경기도 시흥시 정왕동 1187-10,15052,37.3464500393,126.7486742334,일반세탁업,177659.9638091780,427186.4027567140,일반세탁업,,,,,,,,,,,,,,,,N
20070601,포니세탁소,폐업,폐업,20081212,031-434-0993,50.40,경기도 시흥시 정왕천로450번길 15,경기도 시흥시 정왕동 1503-3,15051,37.3458095021,126.7557143210,일반세탁업,178283.5888728080,427114.6265989170,일반세탁업,,,,,,,,,,,,,,,,N
20060410,푸르지오 세탁,영업/정상,영업,,,33.30,"경기도 시흥시 은행로 93, 시흥은행4차 푸르지오아파트 상가동 2층 204호 (은행동)",경기도 시흥시 은행동 599-1 시흥은행4차 푸르지오아파트,14919,37.4402097086,126.7970129760,일반세탁업,181862.0138687690,437582.1276875230,일반세탁업,,,,,,,,,,,,,,,,N
20090108,푸르지오세탁,영업/정상,영업,,031-314-7878,33.60,"경기도 시흥시 복지로 15, 1층 113호 (신천동, 시흥5차푸르지오)",경기도 시흥시 신천동 709-32 시흥5차푸르지오,14910,37.4416793445,126.7865538933,일반세탁업,181072.0380408940,437733.8016135050,일반세탁업,0,0,2,2,0,0,,,,,4,,,1,,N
20020601,푸른세탁소,폐업,폐업,20120514,031-431-5934,35.00,경기도 시흥시 큰솔로7번안길 19-7,경기도 시흥시 정왕동 1412-2 102호,15059,37.3409370198,126.7506257667,일반세탁업,177831.7039137230,426574.1219594950,일반세탁업,,,,,,,,,,,,,,,,N
20050507,풍림마스타세탁,영업/정상,영업,,031-435-8880,55.80,"경기도 시흥시 월곶중앙로14번길 87 (월곶동,풍림@단지내 상가 207,208)","경기도 시흥시 월곶동 1010-1 풍림@단지내 상가 207,208",14965,37.3916530654,126.7387338890,일반세탁업,176846.4005614380,432302.9808926340,일반세탁업,,,,,,,,,,,,,,,,N
20071217,풍림세탁소,영업/정상,영업,,031-317-1520,50.00,경기도 시흥시 월곶중앙로 90 (월곶동),경기도 시흥시 월곶동 1010-4 풍림1차상가 211호,14964,37.3902457487,126.7357544930,일반세탁업,176679.4631529380,432080.0279504860,일반세탁업,,,,,,,,,,,,,,,,N
20060523,하모니세탁소,폐업,폐업,20110629,031-433-3682,33.80,경기도 시흥시 큰솔로12번안길 18,경기도 시흥시 정왕동 1404,15060,37.3397971897,126.7528271886,일반세탁업,178025.3617368400,426447.6845908030,일반세탁업,,,,,,,,,,,1,,,,,N
20160411,하모니세탁소,폐업,폐업,20181219,,32.30,경기도 시흥시 큰솔로12번안길 18 (정왕동),경기도 시흥시 정왕동 1404 1층,15060,37.3397971897,126.7528271886,일반세탁업,178025.3617368400,426447.6845908030,일반세탁업,0,0,,,,,,,,,2,0,0,1,,N
20070427,하얀나라,폐업,폐업,20190509,031-8041-1750,51.60,"경기도 시흥시 산기대학로 237 (정왕동,한국산업기술대학 기술혁신파크 1층)",경기도 시흥시 정왕동 2121-1 한국산업기술대학 기술혁신파크 1층,15073,37.3397369385,126.7335459329,빨래방업,176322.5194914510,426494.0470499110,빨래방업,,,,,,,,,,,,,,,,N
20190808,하얀나라,폐업,폐업,20230329,031-319-5531,25.84,"경기도 시흥시 큰솔로 12, 1층 일부호 (정왕동)",경기도 시흥시 정왕동 1419-12,15060,37.3387464578,126.7520135010,운동화전문세탁업,177953.1073466890,426332.1032227380,운동화전문세탁업,0,0,,,,,,,,,1,0,0,2,,N
20020115,하얀나라,폐업,폐업,20070413,031-431-5740,.00,경기도 시흥시 정왕천로424번길 23,경기도 시흥시 정왕동 1511-10,15051,37.3439846552,126.7550662356,일반세탁업,178225.3643715700,426911.0423332630,일반세탁업,,,,,,,,,,,,,,,,N
20010616,하얀나라세탁소,영업/정상,영업,,031-317-8711,35.00,경기도 시흥시 연성로29번길 32 (하중동),경기도 시흥시 하중동 855 참이슬(아)상가 201호,14976,37.3934899661,126.8057981954,일반세탁업,182770.2735566310,432501.2332786070,일반세탁업,,,,,,,,,,,,,,,,N
20180607,하얀마음,영업/정상,영업,,02-2683-4505,163.12,"경기도 시흥시 능곡로75번길 20-2, 1층 (화정동)",경기도 시흥시 화정동 687-1 1층호,14992,37.3609067478,126.8137320845,일반세탁업,183425.7366621970,428776.1990716960,일반세탁업,0,0,,,,,,,,,2,0,0,0,,N
19930817,하얀빨래방,폐업,폐업,20021004,,1.00,경기도 시흥시 정왕천로411번길 3,경기도 시흥시 정왕동 1196,15052,37.3443863263,126.7515849956,일반세탁업,177917.7881351120,426957.5964803180,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20010108,하얀세탁소,폐업,폐업,20100514,031-433-3277,1.00,경기도 시흥시 정왕천로423번길 7,경기도 시흥시 정왕동 1194,15052,37.3455341357,126.7520703638,일반세탁업,177960.1914752170,427084.5314273810,일반세탁업,,,,,,,,,,,,,,,,N
19411106,하얀세탁소,폐업,폐업,19960706,,1.00,경기도 시흥시 정왕천로423번길 24-1,경기도 시흥시 정왕동 1180-15,15052,37.3465805994,126.7507841942,일반세탁업,177846.0717701320,427200.6234113590,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20140605,하얀운동화 빨래방,폐업,폐업,20161221,031-314-8249,32.60,"경기도 시흥시 신천로79번길 11, 108호 (신천동)",경기도 시흥시 신천동 277-4 108호,14949,37.4372703842,126.7848436608,운동화전문세탁업,180920.7316478200,437248.5442495480,운동화전문세탁업,0,0,,,,,,,,,2,,,0,,N
20070313,하이트세탁소,폐업,폐업,20131010,031-318-9320,41.30,경기도 시흥시 하중로173번길 26 (하중동),경기도 시흥시 하중동 854-4,14976,37.3948807674,126.8047234081,일반세탁업,182639.4159849120,432550.6349015360,일반세탁업,,,,,,,,,,,,,,,,N
20050926,하중세탁소,폐업,폐업,20121005,031-404-4513,38.10,경기도 시흥시 연성로13번길 5-2,경기도 시흥시 하중동 878-4 데코빌@상가 103호,14976,37.3908957528,126.8045568718,일반세탁업,182621.2782890360,432117.1121769270,일반세탁업,,,,,,,,,,,,,,,,N
19990907,학사세탁소,폐업,폐업,20111206,031-314-7178,19.20,경기도 시흥시 호현로49번길 13,경기도 시흥시 신천동 704-44,14904,37.4444110946,126.7836791243,일반세탁업,180787.6939039520,438051.6154048820,일반세탁업,,,,,,,,,,,,,,,,N
19961014,학사세탁소,폐업,폐업,19990907,031-694-7178,1.00,경기도 시흥시 호현로49번길 13,경기도 시흥시 신천동 704-44,14904,37.4444110946,126.7836791243,일반세탁업,180787.6939039520,438051.6154048820,일반세탁업,0,0,0,,0,,,,,,,,,,,N
20020927,한가족세탁소,폐업,폐업,20051125,031-433-4250,.00,경기도 시흥시 군서로 48-1,경기도 시흥시 정왕동 1206-9,15052,37.3462861207,126.7469936381,일반세탁업,177510.8939390200,427168.3360859080,일반세탁업,,,,,,,,,,,,,,,,N
20110405,한라세탁소,영업/정상,영업,,031-417-0999,56.96,"경기도 시흥시 배곧1로 27-15, 상가3동 1층 112.113호 (정왕동, 한라비발디캠퍼스)",경기도 시흥시 정왕동 2566 한라비발디캠퍼스,15011,37.3636798562,126.7119931155,일반세탁업,174465.9297188680,429126.7790768570,일반세탁업,0,0,,,,,,,,,2,,,1,,N
20010604,한마음세탁,폐업,폐업,20060711,031-314-0935,1.00,,"경기도 시흥시 신천동 0 63블럭8,9롯트103호",,,,일반세탁업,,,일반세탁업,,,,,,,,,,,,,,,,N
20060315,한마음세탁,폐업,폐업,20110225,031-314-0935,60.00,경기도 시흥시 시흥대로1065번길 24-3,경기도 시흥시 신천동 873-9 103호,14951,37.4315139110,126.7898604231,일반세탁업,181331.5332218370,436624.1676076760,일반세탁업,,,,,,,,,,,,,,,,N
19980512,한미세탁소,영업/정상,영업,,,23.40,경기도 시흥시 신천천동로51번길 13 (신천동),경기도 시흥시 신천동 846-29,14949,37.4364505832,126.7834271979,일반세탁업,180763.7904539510,437168.3595300540,일반세탁업,,,,,,,,,,,,,,,,N
20170220,한바다산업,폐업,폐업,20170331,,.00,"경기도 시흥시 관곡지로 39-12, 1(일부)층 (하중동)",경기도 시흥시 하중동 815-1 1층일부,14973,37.4007862791,126.7988841028,일반세탁업,182123.6404810150,433207.1155989400,일반세탁업,0,0,,,,,,,,,1,0,0,1,,N
19930609,한별세탁소,영업/정상,영업,,,16.80,"경기도 시흥시 문화마을로16번길 45, 1층 (대야동)",경기도 시흥시 대야동 481-17,14904,37.4453260002,126.7844278376,일반세탁업,180853.7323284520,438155.5640843970,일반세탁업,,,,,,,,,,,,,,,,N
20070213,한별세탁소,영업/정상,영업,,031-496-9620,35.00,"경기도 시흥시 죽율로 47, 208호 (죽율동, 푸르지오6차1단지 상가)",경기도 시흥시 죽율동 304 푸르지오6차1단지 상가 208호,15050,37.3485483334,126.7612534867,일반세탁업,178766.2782993540,427596.1530379490,일반세탁업,0,0,0,0,0,0,,,,,2,,,0,,N
20021023,한빛세탁소,폐업,폐업,20181119,031-431-4113,41.25,경기도 시흥시 군서로18번길 15 (정왕동),경기도 시흥시 정왕동 1191-5,15052,37.3456955965,126.7505220270,일반세탁업,177823.8206739240,427102.7155852900,일반세탁업,,,,,,,,,,,,,,,,N
20150428,한성크리닝,폐업,폐업,20220620,,110.00,"경기도 시흥시 도일로123번길 3, 1층 일부호 (거모동)",경기도 시흥시 거모동 1553-1 일부호,15070,37.3414387327,126.7835971538,세탁업 기타,180757.2838244880,426627.2406847890,세탁업 기타,0,0,0,0,0,0,,,,,2,0,0,0,,N
20010516,한신세탁소,영업/정상,영업,,031-431-2097,26.60,"경기도 시흥시 정왕신길로111번길 10, 102호 (정왕동)",경기도 시흥시 정왕동 1872-6 102호,15026,37.3554329841,126.7326524110,일반세탁업,176311.0342561980,428209.9336555460,일반세탁업,,,,,,,,,,,,,,,,N
19981226,한신세탁소,폐업,폐업,20010110,031-431-2097,1.00,경기도 시흥시 정왕신길로111번길 10,경기도 시흥시 정왕동 1872-6 한신A상가동205호,15026,37.3554329841,126.7326524110,일반세탁업,176311.0342561980,428209.9336555460,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19910530,한아름세탁소,폐업,폐업,19961014,031-693-5490,1.00,,경기도 시흥시 은행동 83-92,14923,,,일반세탁업,,,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19911217,한올세탁소,폐업,폐업,20010915,031-691-2241,1.00,경기도 시흥시 대야로23번길 15-1,경기도 시흥시 대야동 473-1,14905,37.4461050793,126.7880606710,일반세탁업,181176.0272012460,438237.6665574480,일반세탁업,0,0,0,,0,,,,,,,,,,,N
19970820,한일사,폐업,폐업,20010516,031-431-1089,1.00,경기도 시흥시 정왕대로53번길 31,경기도 시흥시 정왕동 1865 한일@상가 203호,15029,37.3576113723,126.7252905579,일반세탁업,175505.3413879530,428494.5595947230,일반세탁업,,,,,,,,,,,,,,,,N
20010516,한일세탁소,폐업,폐업,20220428,,18.36,경기도 시흥시 옥구천서로373번길 40 (정왕동),경기도 시흥시 정왕동 1865 한일(아)상가 203호,15029,37.3575837974,126.7238341991,일반세탁업,175505.3413879530,428494.5595947230,일반세탁업,,,,,,,,,,,,,,,,N
19961004,한일세탁소,폐업,폐업,19970816,031-431-1089,1.00,경기도 시흥시 정왕대로53번길 31,경기도 시흥시 정왕동 1865 한일@상가 203호,15029,37.3576113723,126.7252905579,일반세탁업,175505.3413879530,428494.5595947230,일반세탁업,,,,,,,,,,,,,,,,N
20110523,해가든,폐업,폐업,20240923,031-316-6543,31.20,"경기도 시흥시 미산로100번길 11 (미산동,해가든아파트 상가 103호)",경기도 시흥시 미산동 350-15 해가든아파트 상가 103호,14944,37.4201008721,126.7940705608,일반세탁업,181697.9618883510,435352.0104350130,일반세탁업,,,,,,,,,,,,,,,,N
20190114,해피트리세탁,폐업,폐업,20240828,031-315-8758,18.48,"경기도 시흥시 매화2로40번길 2, 1층 일부호 (매화동)",경기도 시흥시 매화동 358-5,14940,37.4169808852,126.8106554699,일반세탁업,183159.3964389050,435004.5273139860,일반세탁업,0,0,,,,,,,,,1,0,0,1,,N
20050608,행복사,폐업,폐업,20201204,031-0314-4878,29.70,경기도 시흥시 매화1로 18 (매화동),경기도 시흥시 매화동 244-22,14940,37.4154537793,126.8130990832,일반세탁업,183383.8268486210,434834.3782091890,일반세탁업,0,0,0,0,0,0,,,,,0,,,0,,N
20030527,행복세탁소,폐업,폐업,20110318,031-497-0757,.00,경기도 시흥시 정왕천로359번길 9,경기도 시흥시 정왕동 1439-0,15058,37.3410974337,126.7474970232,일반세탁업,177554.6936002530,426593.9354388000,일반세탁업,,,,,,,,,,,,,,,,N
20010426,행복세탁소,폐업,폐업,20060830,031-313-5754,1.00,,경기도 시흥시 신천동 94-22,,,,일반세탁업,,,일반세탁업,,,,,,,,,,,,,,,,N
20071024,행복한 세탁소,폐업,폐업,20150907,031-432-3059,20.13,경기도 시흥시 정왕신길로49번길 19 (정왕동),경기도 시흥시 정왕동 1886-4 서해2차@상가 104호,15021,37.3596616918,126.7273133546,일반세탁업,175681.9937240860,428768.3753004570,일반세탁업,,,,,,,,,,,,,,,,N
20150907,행복한세탁소,폐업,폐업,20190909,031-432-7549,18.70,"경기도 시흥시 정왕신길로49번길 19, 상가동 104호 (정왕동, 서해2차아파트)",경기도 시흥시 정왕동 1886-4 서해2차아파트 상가동 104호,15021,37.3596616918,126.7273133546,일반세탁업,175681.9937240860,428768.3753004570,일반세탁업,0,0,,,,,,,,,2,0,0,1,,N
20020923,행운세탁소,영업/정상,영업,,031-499-2102,25.50,"경기도 시흥시 큰솔로66번길 7 (정왕동,1층)",경기도 시흥시 정왕동 1545-5 1층,15051,37.3425693075,126.7550350588,일반세탁업,178222.0153462960,426754.3600783250,일반세탁업,,,,,,,,,,,,,,,,N
20101129,향기세탁소,폐업,폐업,20160414,031-492-2077,35.88,경기도 시흥시 봉우재로69번길 6-1 (정왕동),경기도 시흥시 정왕동 1820-3,15053,37.3487418127,126.7462013590,일반세탁업,177441.8504467870,427441.7576837060,일반세탁업,0,0,,,,,,,,,2,,,1,,N
19990903,현대사세탁소,폐업,폐업,20211012,,24.30,경기도 시흥시 매화로45번길 12 (매화동),경기도 시흥시 매화동 263-4,14941,37.4147026684,126.8156937417,일반세탁업,183612.6693843020,434746.1333925790,일반세탁업,,,,,,,,,,,,,,,,N
20140730,현대세탁소,영업/정상,영업,,031-314-6931,23.90,"경기도 시흥시 매화로 143, 상가동 203호 (도창동, 에이스아파트)",경기도 시흥시 도창동 65 에이스아파트 상가동 203호,14942,37.4088930306,126.8179726037,일반세탁업,183758.0886650690,434203.8485741940,일반세탁업,0,0,0,0,0,0,,,,,2,,,0,,N
19920118,현대세탁소,폐업,폐업,19921015,,1.00,,경기도 시흥시 대야동 343-16,14906,37.4493717185,126.7916814316,일반세탁업,181492.8137453960,438604.6905436700,일반세탁업,0,0,0,,0,,,,,,,,,,,N
