정류장아이디,정류장명,Y좌표,X좌표,GPSX좌표,GPSY좌표,링크아이디,정류장유형,환승정류장유무,중앙차로여부,정류장영문명,ARS아이디,기관코드,데이터표출유무,등록아이디,등록일자,비고,표지판유형,행정동코드,권역코드,사용구분,정류장중국어명,정류장일본어명,정류장베트남명,DRT유무,정류장유형명,환승역타입명,표지판유형명
235001043,덕현농협.양주2동행정복지센터,207010.5362400000,477126.1291800000,,,2350163700,1000,N,N,Deokhyeon Nonghyup / Yangju 2-dong Welfare Center,53751,4163000000,Y,,2019-07-29 00:00:00.0,,2,4163052000,235,Y,德？？？、？州2洞社？中心,トクヒョン農協、ヤンジュ2洞住民センタ？,Nonghyup chi nhanh Deokhyeon. Trung tam d？ch v？ c？ng đ？ng Yangju-dong 2,N,시내,일반,쉘터
235001046,우미린.우남퍼스트빌아파트,206818.0930300000,477348.9017300000,3747.9178000000,12704.6800000000,2350158200,1000,N,N,Woomi Lynn / Woonam Firstvill Apartment,53746,4163000000,Y,smchoi,2021-12-15 00:00:00.0,,2,4163052000,235,Y,宇美林、友南First Ville公寓,ウミリン、ウナムファ？ストヴィルアパ？ト,Chung c？ Woomi lynn. Chung c？ Woonam First Vill,N,시내,일반,쉘터
235001048,고읍신도브레뉴,206778.6142200000,476358.0032300000,,,2350158500,1000,N,N,Goeup Sindo Branew Apartment ,53750,4163000000,Y,ckdejr12 ,2014-05-12 00:00:00.0,,2,4163052000,235,Y,古邑新都布？？,コウブシンドブレニュ？,Chung c？ Goeup Sindo Branew,N,시내,일반,쉘터
235001051,한양수자인1단지아파트,206876.5586300000,477661.0715300000,3748.0865000000,12704.7200000000,2350158100,1000,N,N,Hanyang Sujain Apartment 1-danji,53744,4163000000,Y,smchoi,2021-12-15 00:00:00.0,,2,4163052000,235,Y,？？秀在人1？公寓,ハニャンスジャイン1？地アパ？ト,Chung c？ khu t？ h？p Hanyang Sujain 1,N,시내,일반,쉘터
235001053,봉양상회,205850.6861500000,484702.4828600000,,,2350060400,1000,N,N,Bongyang Store,53730,4163000000,Y,00000000 ,2014-03-12 00:00:00.0,,1,4163053000,235,Y,？？商？,ポンヤン商？,Th？？ng h？i Bongyang,N,시내,일반,표지판 있음
235001055,봉양4통마을회관,207312.2556200000,483141.7177500000,,,2350095900,1000,N,N,Bongyang 4-tong Community Center,53729,4163000000,Y,ckdejr12 ,2014-05-12 00:00:00.0,,0,4163053000,235,Y,？？4？？村？？,ポンヤン4統公民館,Nha v？n hoa thon Bongyang-tong 4,N,시내,일반,표지판 없음
235001057,나누리공원,206766.1114200000,476783.4740400000,,,2350158800,1000,N,N,Nanuri Park ,53745,4163000000,Y,ckdejr12 ,2014-05-20 00:00:00.0,,2,4163052000,235,Y,？努里公？,ナヌリ公園,Cong vien Nanuri,N,시내,일반,쉘터
235001060,마당뜰앞,193895.9864000000,466760.2586600000,,,2350050800,1100,N,N,Madangtteul,53417,4163000000,Y,,2018-04-30 00:00:00.0,,1,4163034000,235,Y,庭坪,マダントゥル前,Tr？？c Madangtteul,N,"시내,마을",일반,표지판 있음
235001062,양주교통본사,209012.5985100000,481175.5333300000,,,2350159800,1000,N,N,Yangju Transportation Headquarters,53754,4163000000,Y,,2019-03-21 00:00:00.0,,0,4163056000,235,Y,？州交通本社,ヤンジュ交通本社,T？ng cong ty giao thong Yangju,N,시내,일반,표지판 없음
235001064,아트밸리앞,197901.8918600000,470726.2724000000,12658.6160000000,3744.3390000000,2350049100,1000,N,N,Art Valley,53759,4163000000,Y,smchoi,2023-04-12 00:00:00.0,,1,4163034000,235,Y,Art Valley前,ア？トバレ？前,Tr？？c Khu Art Valley,N,시내,일반,표지판 있음
235001066,장현슈퍼,202010.0341700000,487097.1609800000,,,2350019400,1100,N,N,Janghyeon Supermarket,53934,4163000000,Y,,2019-01-22 00:00:00.0,,1,4163031000,235,Y,？？超市,チャンヒョンス？パ？,Sieu th？ Janghyeon ,N,"시내,마을",일반,표지판 있음
235001067,천보초등학교,208109.6276000000,481384.6201200000,3750.0987000000,12705.5700000000,2350162500,1000,N,N,Cheonbo Elementary School,53808,4163000000,Y,smchoi,2022-11-02 00:00:00.0,,2,4163056000,235,Y,天？小？,チョンボ小？校,Tr？？ng ti？u h？c Cheonbo,N,시내,일반,쉘터
235001069,양주주내우체국,203960.6725100000,475467.0045200000,,,2350077400,1100,N,N,Yangju Junae Post Office,53760,4163000000,Y,ckdejr12 ,2014-05-13 00:00:00.0,,1,4163051000,235,Y,？州州？？局,ヤンジュ·チュネ郵便局,B？u đi？n Yangju Junae,N,"시내,마을",일반,표지판 있음
235001071,내촌과수원,206248.7722000000,483424.0284600000,,,2350028800,1000,N,N,Naechon Orchard,53762,4163000000,Y,ckdejr12 ,2014-05-13 00:00:00.0,,1,4163053000,235,Y,？村果？？,ネチョン果樹園,V？？n cay ？n trai Naechon,N,시내,일반,표지판 있음
235001073,만송초등학교,207485.0966700000,477244.0655300000,,,2350164400,1000,N,N,Mansong Elementary School ,53790,4163000000,Y,,2019-04-03 00:00:00.0,,2,4163052000,235,Y,晩松小？,マンソン小？校,Tr？？ng ti？u h？c Mansong,N,시내,일반,쉘터
235001076,고읍주공7단지,207607.6575100000,476988.5530700000,3747.7226000000,12705.2200000000,2350164400,1000,N,N,Deokhyeon High School,53788,4163000000,Y,smchoi,2021-12-15 00:00:00.0,,2,4163052000,235,Y,古邑住公7？,コウブ住公7？地,Khu t？ h？p Goeup jugong 7,N,시내,일반,쉘터
235001079,장거리한양수자인1단지,207219.1628600000,477806.1347700000,,,2350036600,1000,N,N,Janggeori Hanyang Sujain Apartment 1-danji,53798,4163000000,Y,,2017-04-13 00:00:00.0,,2,4163052000,235,Y,？巨里？？秀在人1？,チャンゴリハニャンスジャイン1？地,Khu t？ h？p Janggeori Hanyang Sujain 1,N,시내,일반,쉘터
235001080,경동대학교,206200.3394600000,478641.4699000000,3748.6167000000,12704.2600000000,2350178400,1000,N,N,Kyungdong University,53162,4163000000,Y,smchoi,2021-09-10 00:00:00.0,,0,4163055000,235,Y,京？大？,キョンドン大？校,Tr？？ng cao đ？ng Kyungdong,N,시내,일반,표지판 없음
235001082,양주영업소,192810.3871500000,464124.9271700000,3740.7689000000,12655.1500000000,2180158800,1000,C,N,Yangju Office,53783,4163000000,Y,smchoi,2021-06-10 00:00:00.0,,2,4163034000,235,Y,？州？？所,ヤンジュ？業所,V？n phong Yangju,N,시내,환승,쉘터
236000291,어룡3통,216243.9469600000,486303.9806500000,,,2360098500,1000,N,N,Eoryong 3-tong,40233,4165000000,Y,,2016-06-10 00:00:00.0,,1,4165051000,236,Y,？？3？,オリョン3統,Eoryong-tong 3,N,시내,일반,표지판 있음
235001285,신병교육대,196150.0000000000,487477.0000000000,,,2350122000,0100,,N,ROK's army training camp for recruits ,39078,4163000000,,,2016-10-20 00:00:00.0,,,4163032000,235,Y,新兵？育？,新兵？育隊,C？n c？ đao t？o tan binh ,N,마을,,
236000677,영송리.영송삼거리,219082.0000000000,501266.0000000000,,,2360022200,1000,N,N,Yeongsong-ri / Yeongsong Samgeori ,41289,4165000000,Y,00000000 ,2014-09-12 00:00:00.0,,2,4165036000,236,Y,永松里、永松三？路,ヨンソンリ、ヨンソンサムゴリ(三叉路),Yeongsong-ri. Nga ba Yeongsong ,N,시내,일반,쉘터
236000678,영송리,220752.1846800000,500845.6698800000,,,2360022200,1000,N,N,Yeongsong-ri,40450,4165000000,Y,00000000 ,2014-09-12 00:00:00.0,,0,4165036000,236,Y,永松里,ヨンソンリ,Yeongsong-ri ,N,시내,일반,표지판 없음
236000679,[폐지]신장삼거리,221571.0000000000,501335.0000000000,12714.7820000000,3800.8700000000,2360022200,0000,N,N,Sinjang Samgeori,40513,4165000000,Y,smchoi,2022-03-31 00:00:00.0,,0,4165036000,236,Y,新？三？路,シンジャンサムゴリ(三叉路),Nga ba Sinjang,N,미지정,일반,표지판 없음
236000680,만세교검문소,221580.7639800000,495663.6673400000,,,2360148200,1000,N,N,Mansegyo Check Point,41400,4165000000,Y,,2016-06-10 00:00:00.0,,2,4165034000,236,Y,万？？？？站,マンセ橋？問所,Tr？m ki？m soat c？u Manse-gyo,N,시내,일반,쉘터
236000681,자작2통,215406.8619700000,485039.2761200000,,,2360098200,1000,N,N,Jajaok 2-tong,40229,4165000000,Y,ckdejr12 ,2014-10-08 00:00:00.0,,2,4165052000,236,Y,自作2？,チャジャク2統,Jajak-tong 2,N,시내,일반,쉘터
236000689,광림세미나하우스,214600.5777300000,473848.7041600000,,,2360073400,1000,N,N,Gwanglim Seminar House,40208,4165000000,Y,ckdejr12 ,2015-06-24 00:00:00.0,,0,4165025000,236,Y,光林？？？？,クァンリムセミナ？ハウス,Trung tam h？i th？o Gwanglim,N,시내,일반,표지판 없음
236000691,은행나무,214505.9568400000,474011.8038300000,,,2360073500,1000,N,N,Eunhaengnamu,40200,4165000000,Y,ckdejr12 ,2015-06-24 00:00:00.0,,0,4165025000,236,Y,？杏？,ウンヘンナム(イチョウの木),G？c cay ngan h？nh,N,시내,일반,표지판 없음
236000692,[폐지]직동리,214427.8077700000,474327.7771500000,3746.2794000000,12709.8700000000,2360063900,0000,N,N,Jikdong-ri,40553,4165000000,Y,smchoi,2023-06-27 00:00:00.0,,0,4165025000,236,Y,直洞里,チクトンリ,Jikdong-ri,N,미지정,일반,표지판 없음
236000694,하나울,213721.0856000000,474480.1844000000,3746.3625000000,12709.3800000000,2360063700,1000,N,N,Hanaul,40157,4165000000,Y,smchoi,2023-06-23 00:00:00.0,,1,4165025000,236,Y,哈娜蔚,ハナウル,Hanaul,N,시내,일반,표지판 있음
236000695,하나울,213728.6347000000,474476.9102900000,3746.3607000000,12709.3900000000,2360077500,1000,N,N,Hanaul,40156,4165000000,Y,smchoi,2023-06-23 00:00:00.0,,1,4165025000,236,Y,哈娜蔚,ハナウル,Hanaul,N,시내,일반,표지판 있음
236000698,만민촌,213248.3619000000,474846.7925000000,3746.5611000000,12709.0600000000,2360063600,1000,N,N,Manminchon,40138,4165000000,Y,smchoi,2023-06-23 00:00:00.0,,0,4165025000,236,Y,万民村,マンミンチョン,Manminchon,N,시내,일반,표지판 없음
236000699,만민촌,213257.8126500000,474803.5080400000,3746.5376000000,12709.0700000000,2360077600,1000,N,N,Manminchon,40139,4165000000,Y,smchoi,2023-06-23 00:00:00.0,,0,4165025000,236,Y,万民村,マンミンチョン,Manminchon,N,시내,일반,표지판 없음
236000701,아프리카예술박물관,211981.4378000000,474936.3225900000,3746.6105000000,12708.2000000000,2360063000,1000,N,N,Africa Museum of Original Art,40421,4165000000,Y,smchoi,2023-06-23 00:00:00.0,,1,4165025000,236,Y,非洲？？博物？,アフリカ芸術博物館,B？o tang ngh？ thu？t Chau Phi,N,시내,일반,표지판 있음
236000702,무림리,211664.9242000000,474874.0533000000,3746.5771000000,12707.9800000000,2360078300,1000,N,N,Murim-ri,40038,4165000000,Y,smchoi,2023-06-23 00:00:00.0,,2,4165025000,236,Y,茂林里,ムリムリ,Murim-ri ,N,시내,일반,쉘터
236000704,축석가든,210566.8809100000,474991.8939600000,,,2360062800,1000,N,N,Chukseok Garden,40005,4165000000,Y,ckdejr12 ,2015-06-24 00:00:00.0,,0,4165025000,236,Y,祝石花？,チュクソクガ？デン,Chukseok Garden,N,시내,일반,표지판 없음
236000706,축석고개,210144.4647000000,474951.3163000000,,,2360168400,1100,N,N,Chukseok-gogae,40002,4165000000,Y,,2017-07-11 00:00:00.0,,0,4165025000,236,Y,祝石？,チュクソクゴゲ,D？c Chukseok Garden,N,"시내,마을",일반,표지판 없음
236000708,선단4통.장승거리,214294.8966700000,483044.6914100000,,,2360043600,1000,N,N,Seondan 4-tong / Jangseungeori,40183,4165000000,Y,ckdejr12 ,2015-06-24 00:00:00.0,,0,4165052000,236,Y,仙？4？、？？街,ソンダン4統、チャンスン通り,Seondan-tong 4. Ph？ Jangseung ,N,시내,일반,표지판 없음
236000710,상록할인마트,213911.0255600000,483705.9902800000,,,2360043700,1000,N,N,Sangnok Discount Mart,40162,4165000000,Y,ckdejr12 ,2015-06-24 00:00:00.0,,0,4165052000,236,Y,常？折？超市,サンロク割引マ？ト,Sieu th？ gi？m gia Sangnok,N,시내,일반,표지판 없음
236000712,선단2통마을회관앞,213724.0535900000,483870.6532600000,,,2360043700,1000,,N,Seondan 2-tong Community Center,40154,4165000000,Y,b1240710,2011-05-26 00:00:00.0,,0,4165052000,236,Y,仙？2？？村？？前,ソンダン2統公民館前,Tr？？c nha v？n hoa thon Seondan-tong 2,N,시내,,표지판 없음
236000714,선단초등학교,213510.6803400000,484052.7056800000,,,2360043700,1000,N,N,Seondan Elementary School ,40149,4165000000,Y,ckdejr12 ,2015-06-24 00:00:00.0,,0,4165052000,236,Y,仙？小？,ソンダン小？校,Tr？？ng ti？u Seondan,N,시내,일반,표지판 없음
236000718,마홀앤.가구전시판매장,217990.1841200000,486733.6997800000,,,2360181300,1000,N,N,Mahol & / Furniture Store,41469,4165000000,Y,,2018-04-09 00:00:00.0,,0,4165031000,236,Y,MAHOL&、家具展？？？？,マホルアンド、家具展示販？場,Trung tam tri？n lam va buon ban đ？ n？i th？t Mahol &,N,시내,일반,표지판 없음
236000719,영송리,220740.4652500000,500862.3763100000,,,2360119000,1000,N,N,Yeongsong-ri,40433,4165000000,Y,00000000 ,2014-09-12 00:00:00.0,,0,4165036000,236,Y,永松里,ヨンソンリ,Yeongsong-ri ,N,시내,일반,표지판 없음
236000722,매기울,221040.0000000000,487198.0000000000,,,2360101200,1000,N,N,Maegiul,41380,4165000000,Y,ckdejr12 ,2015-06-24 00:00:00.0,,0,4165031000,236,Y,梅基蔚,メギウル,Maegiul,N,시내,일반,표지판 없음
236000723,이동교3리.무봉리,211051.5511700000,476987.9475900000,,,2360184600,1000,N,N,Idonggyo 3-ri / Mubong-ri,40012,4165000000,Y,,2019-06-12 00:00:00.0,,2,4165025000,236,Y,二？？3里、茂峰里,イドンギョ3リ、ムボンリ,Idonggyo-ri 3. Mubong-ri,N,시내,일반,쉘터
234000554,[폐지]고개사슴농장입구,226996.0000000000,435130.0000000000,12718.3430000000,3725.0730000000,2340106700,0000,N,N,Gogae Deer Farm,38357,4161000000,Y,smchoi,2022-03-16 00:00:00.0,,0,4161025300,234,Y,？鹿？？入口,コゲ鹿農場入口,L？i vao nong tr？i nuoi h？？u đ？i,N,미지정,일반,표지판 없음
234000556,거산전원마을입구,227151.4914600000,435657.7851400000,,,2340106800,1000,N,N,Geosan Jeonwon Maeul,38367,4161000000,Y,00000000 ,2014-03-10 00:00:00.0,,2,4161025300,234,Y,巨山田？村入口,コサン田園マウル入口,L？i vao lang Geosan Jeonwon,N,시내,일반,쉘터
234000558,무갑리사거리,227356.0000000000,436010.0000000000,,,2340014200,1000,N,N,Mugap-ri Sageori,38374,4161000000,Y,00000000 ,2014-03-10 00:00:00.0,,1,4161025300,234,Y,武甲里十字路口,ムガブリサゴリ(十字路),Nga t？ Mugap-ri,N,시내,일반,표지판 있음
234000348,신촌리,234453.3089300000,425225.7935900000,3719.7041000000,12723.3600000000,2340025400,1000,N,N,Sinchon,38463,4161000000,Y,smchoi,2022-03-16 00:00:00.0,,2,4161025900,234,Y,新村里,シンチョンリ,Sinchon-ri ,N,시내,일반,쉘터
234000350,동원대학교앞,234840.6980100000,425232.7639300000,3719.7070000000,12723.6300000000,2340024700,1000,N,N,Tongwon University,38464,4161000000,Y,smchoi,2022-03-16 00:00:00.0,,2,4161025900,234,Y,？元大？前,トンウォン大？校前,Tr？？c tr？？ng đ？i h？c Tongwon,N,시내,일반,쉘터
234000352,수양4리,233647.2506100000,425660.7585900000,3719.9410000000,12722.8200000000,2340096900,1000,N,N,Suyang 4-ri,38460,4161000000,Y,smchoi,2022-03-16 00:00:00.0,,2,4161025900,234,Y,水？4里,スヤン4リ,Suyang-ri 4,N,시내,일반,쉘터
234000353,수양2리,233163.0000000000,425832.0000000000,,,2340096900,1000,,N,Suyang 2-ri,38456,4161000000,Y,ckdejr12,2013-12-11 00:00:00.0,,2,4161025900,234,Y,水？2里,スヤン2リ,Suyang-ri 2,N,시내,,쉘터
234000355,묵방리,231025.0000000000,426987.0000000000,,,2340097100,1000,,N,Mukbang-ri,38436,4161000000,Y,ckdejr12,2013-12-11 00:00:00.0,,2,4161025900,234,Y,墨方里,ムクパンリ,Mukbang-ri ,N,시내,,쉘터
234000357,곤지암터미널,230235.4265300000,427622.0425300000,3721.0083000000,12720.5200000000,2340020400,1010,N,N,Gonjiam Terminal,38426,4161000000,Y,smchoi,2022-04-05 00:00:00.0,,2,4161025900,234,Y,昆池岩客？站,コンジアムタ？ミナル,B？n xe Gonjiam,N,"시내,시외",일반,쉘터
234000360,빙그레.코아루아파트,227941.2235700000,428744.8565500000,12718.9690000000,3721.6190000000,2340125300,1000,C,N,Binggrae / Koaroo Apartment ,38392,4161000000,Y,smchoi,2020-02-26 00:00:00.0,,2,4161025300,234,Y,？格瑞、科雅露公寓,ピングレ、Koarooアパ？ト  ,Bingrae. Chung c？ Koaroo,N,시내,환승,쉘터
234000361,모다아울렛,227708.8436100000,429038.8974600000,12718.8120000000,3721.7780000000,2340104300,1000,N,N,Moda Outlet,38384,4161000000,Y,smchoi,2023-06-12 00:00:00.0,,2,4161025300,234,Y,MODA？特？斯,モダアウトレット,Moda Outlet,N,시내,일반,쉘터
234000362,벽산대주아파트,227553.8995900000,429160.7867600000,,,2340104400,1000,,N,Byuksan Daeju Apartment ,38379,4161000000,Y,ckdejr12,2013-12-11 00:00:00.0,,2,4161025300,234,Y,碧山大洲公寓,ピョクサン·テジュアパ？ト,Chung c？ Byuksan Daejoo,N,시내,,쉘터
234000364,초월역.롯데아파트,226495.0000000000,430113.0000000000,,,2340152100,1000,N,N,Chowol Station / Lotte Apartment ,38341,4161000000,Y,,2017-08-01 00:00:00.0,,2,4161025300,234,Y,草月站、？天公寓,チョウォル？、ロッテアパ？ト,Ga Chowol. Chung c？ Lotte,N,시내,일반,쉘터
234000368,도평리.우림.신일.대주아파트,225031.9372000000,432236.3054800000,12717.0060000000,3723.5120000000,2340087400,1000,N,N,Dopyeong-ri / Woolim / Shinil / Daeju Apartment ,38493,4161000000,Y,smchoi,2020-02-26 00:00:00.0,,2,4161025300,234,Y,都坪里、友林、新一、大洲公寓入口,トピョンリ、ウリム、シニル、テジュアパ？ト,Dopyeong-ri. Chung c？ Woolim. Sinil. Chung c？ Daejoo,N,시내,일반,쉘터
234000371,새광주주유소,223640.6064700000,433660.8613300000,3724.2843000000,12716.0600000000,2340087700,1000,,N,Saegwangju Gas Station,38315,4161000000,Y,smchoi,2022-03-16 00:00:00.0,,2,4161051000,234,Y,新？州加油站,セグァンガソリンスタンド,Tr？m x？ng d？u Sae Gwangju,N,시내,,쉘터
234000373,이석리호수집앞,224879.0000000000,444010.0000000000,,,2340134000,1000,,N,Iseok-ri Hosujip,38636,4161000000,Y,ckdejr12,2013-05-16 00:00:00.0,,0,4161035000,234,Y,二石里湖水屋前,イソクリホスチプ前,"Tr？？c  Iseok-ri, hosujip",N,시내,,표지판 없음
234000374,번천삼거리,222959.0000000000,438563.0000000000,,,2340011100,1000,,N,Beoncheon Samgeori ,38296,4161000000,Y,ckdejr12,2013-12-11 00:00:00.0,,2,4161037000,234,Y,樊川三？路,ポンチョンサムゴリ(三叉路),Nga ba Beoncheon,N,시내,,쉘터
234000375,회덕동대주아파트앞,221985.1891000000,436379.7582100000,,,2340040400,1000,,N,Hoedeok-dong Daeju Apartment ,38635,4161000000,Y,ckdejr12,2013-12-11 00:00:00.0,,1,4161052000,234,Y,？德洞大洲公寓前,フェドク洞·テジュアパ？ト前,Tr？？c chung c？ Daejoo ph？？ng Hoedeok-dong,N,시내,,표지판 있음
236000605,내1리.내촌축협앞,219894.0000000000,475861.0000000000,,,2360084200,1010,,N,Nae 1-ri / Naechon Chukhyup ,40367,4165000000,Y,b1240710,2010-05-19 00:00:00.0,,2,4165032000,236,Y,？1里、？村畜？前,ネ1リ、ネチョンチュッヒョプ(畜産業協同組合)前,Nae-ri 1. Tr？？c Naechon Chukhyup,N,"시내,시외",,쉘터
234000378,회덕동대주아파트앞,222053.7536100000,436398.1317000000,,,2340134100,1000,,N,Hoedeok-dong Daeju Apartment ,38633,4161000000,Y,parke200,2009-08-11 00:00:00.0,,1,4161052000,234,Y,？德洞大洲公寓前,フェドク洞·テジュアパ？ト前,Tr？？c chung c？ Daejoo ph？？ng Hoedeok-dong,N,시내,,표지판 있음
234000633,청목가든,226132.2323000000,434722.2952000000,,,2340029600,1000,N,N,Cheongmok Garden,38859,4161000000,Y,00000000 ,2015-08-19 00:00:00.0,,1,4161025300,234,Y,？木花？,チョンモクガ？デン,Cheongmok garden,N,시내,일반,표지판 있음
234000635,곤지암농협,229995.5533700000,427561.5866300000,3720.9760000000,12720.3500000000,2340102200,1100,N,N,Gonjiam Nonghyup,38858,4161000000,Y,smchoi,2022-08-31 00:00:00.0,,1,4161025900,234,Y,昆池岩？？,コンジアム農協,Nonghyup chi nhanh Gonjiam,N,"시내,마을",일반,표지판 있음
234000636,[폐지]에스코윈앞,225138.3952100000,435125.6783900000,12717.0840000000,3725.0730000000,2340092300,0000,N,N,Sco One,38754,4161000000,Y,smchoi,2022-08-31 00:00:00.0,,0,4161025300,234,Y,艾斯科文？口,エスコウィン前,Tr？？c Sco One,N,미지정,일반,표지판 없음
234000637,에스코윈앞,225270.0809900000,435053.3104000000,3725.0345000000,12717.1700000000,2340092400,1100,N,N,Sco One,38753,4161000000,Y,smchoi,2022-08-31 00:00:00.0,,1,4161025300,234,Y,艾斯科文？口,エスコウィン前,Tr？？c Sco One,N,"시내,마을",일반,표지판 있음
