librry_nm,sido_nm,signgu_nm,librry_type_nm,close_day_info,opr_bgng_hr,opr_end_hr,temp_1_cont,temp_2_cont,temp_3_cont,temp_cont,read_seat_cnt,book_data_cnt,contuatn_publctn_data_cnt,nonbook_data_cnt,loan_posbl_volm_cnt,loan_posbl_day_cnt,refine_road_nm_addr,opr_inst_nm,librry_telno,plot_ar,buldng_ar,hmpg_addr,refine_wgs84_lat,refine_wgs84_logt,dat_crtr_ymd,sigun_nm
술이홀도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,46,16900,35,0,7,14,경기도 파주시 파주읍 술이홀로 295 3층,경기도 파주시청,031-940-5082,5919.0,398.0,https://lib.paju.go.kr/srlib,37.8307437161,126.8199777015,20260318,파주시
솔빛도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,131,55926,55,0,7,14,경기도 파주시 시청로 194(아동동),경기도 파주시청,031-944-8211,5380.0,741.0,https://lib.paju.go.kr/gclib3,37.77141527,126.778354,20260318,파주시
중앙도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,506,200477,230,26108,7,14,경기도 파주시 쇠재로 33(금촌동),경기도 파주시청,031-940-5661,2031.0,6516.0,https://lib.paju.go.kr/jalib,37.7500195073,126.770714753,20260318,파주시
무지개작은도서관,경기도,파주시,작은도서관,매주 월요일+공휴일,10:00,19:00,09:00,18:00,00:00,00:00,26,11012,9,0,5,14,경기도 파주시 새꽃로 193 금촌역사내 1층,경기도 파주시청,031-941-2958,14960.0,103.0,https://lib.paju.go.kr/jalib/menu/10013/contents/40006/contents.do,37.7660861865,126.775085725,20260318,파주시
금곡작은도서관,경기도,파주시,작은도서관,매주 월요일+공휴일,10:00,17:00,10:00,17:00,00:00,00:00,90,9971,10,0,5,14,경기도 파주시 법원읍 술이홀로 1315,경기도 파주시청,031-959-9506,9414.0,247.0,https://lib.paju.go.kr/jalib/menu/10013/contents/40006/contents.do,37.8849734969,126.8777838787,20260318,파주시
금촌도서관,경기도,파주시,공공도서관,매주 금요일+공휴일,09:00,20:00,09:00,18:00,00:00,00:00,68,53750,52,757,7,14,경기도 파주시 시민회관길 40(금촌동),경기도 파주시청,031-940-4382,1387.0,385.0,https://lib.paju.go.kr/gclib,37.7585123962,126.7800425054,20260318,파주시
적성도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,86,43990,76,1708,7,14,경기도 파주시 적성면 청송로 1013,경기도 파주시청,031-940-8552,4600.0,1483.0,https://lib.paju.go.kr/jslib,37.9542841223,126.9176152008,20260318,파주시
문산도서관,경기도,파주시,공공도서관,매주 금요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,472,113272,98,1849,7,14,경기도 파주시 문산읍 방촌로 1671,경기도 파주시청,031-940-8433,11525.0,1163.0,https://lib.paju.go.kr/mslib,37.8632005819,126.7808004169,20260318,파주시
한울도서관,경기도,파주시,공공도서관,매주 금요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,352,77537,149,2913,7,14,경기도 파주시 교하로 239,경기도 파주시청,031-940-5007,6204.0,2700.0,https://lib.paju.go.kr/hulib,37.7171155725,126.7436260214,20260318,파주시
교하도서관,경기도,파주시,공공도서관,매주 금요일+공휴일,09:00,22:00,09:00,18:00,00:00,00:00,494,205793,188,9734,7,14,경기도 파주시 숲속노을로 256(동패동),경기도 파주시청,031-940-5153,7000.0,8547.0,https://lib.paju.go.kr/ghlib,37.7233201712,126.7123020347,20260318,파주시
파평도서관,경기도,파주시,공공도서관,매주 월요일+공휴일,09:00,18:00,09:00,18:00,00:00,00:00,39,13968,31,0,7,14,경기도 파주시 파평면 청송로 189-21 3층,경기도 파주시청,031-940-5996,3870.0,279.0,https://lib.paju.go.kr/pplib,37.9218856796,126.8376029947,20260318,파주시
안중도서관,경기도,평택시,공공도서관,월(1+3주째)+국가지정공휴일,08:00,23:59,08:00,23:59,08:00,23:59,617,170903,55,9773,15,14,경기도 평택시 안중읍 서동대로 1531,경기도 평택시청,031-8024-8345,4841.0,4200.0,https://www.ptlib.go.kr,36.990137,126.920152,20260228,평택시
팽성도서관,경기도,평택시,공공도서관,월(1+3주째)+국가지정공휴일,08:00,22:00,08:00,22:00,08:00,22:00,200,69340,49,6670,15,14,경기도 평택시 팽성읍 안정로95번길 15-25,경기도 평택시청,031-8024-5481,2000.0,969.0,https://www.ptlib.go.kr,36.964918,127.051802,20260228,평택시
진위도서관,경기도,평택시,공공도서관,월+일+국가지정공휴일,10:00,19:00,09:00,18:00,00:00,00:00,171,48814,16,1148,15,14,경기도 평택시 진위면 진위서로 137,경기도 평택시청,031-8024-7474,3842.0,1209.0,https://www.ptlib.go.kr,37.106688,127.078351,20260228,평택시
청북도서관,경기도,평택시,공공도서관,월+국가지정공휴일,10:00,19:00,09:00,18:00,09:00,18:00,212,45227,5,2255,15,14,경기도 평택시 청북읍 안청로 2길,경기도 평택시청,031-8024-8582,5150.0,999.0,https://www.ptlib.go.kr,37.020514,126.917936,20260228,평택시
매봉작은도서관,경기도,평택시,작은도서관,토+일+국가지정공휴일,12:00,19:00,00:00,00:00,00:00,00:00,50,33572,12,797,15,14,경기도 평택시 평택5로 185,경기도 평택시청,031-657-6931,1024.0,266.0,https://www.ptlib.go.kr,36.996152,127.103199,20260228,평택시
비전도서관,경기도,평택시,공공도서관,월(2+4주째)+국가지정공휴일,08:00,23:59,08:00,23:59,08:00,23:59,460,125140,61,3861,15,14,경기도 평택시 비전로 27,경기도 평택시청,031-8024-5576,2210.0,2616.0,https://www.ptlib.go.kr,36.995854,127.093712,20260228,평택시
서정작은도서관,경기도,평택시,작은도서관,토+일+국가지정공휴일,12:00,19:00,00:00,00:00,00:00,00:00,45,29575,3,805,15,14,경기도 평택시 서정로 202,경기도 평택시청,031-611-3764,483.0,387.0,https://www.ptlib.go.kr,37.066155,127.055729,20260228,평택시
포승작은도서관,경기도,평택시,작은도서관,토+일+국가지정공휴일,12:00,19:00,00:00,00:00,00:00,00:00,65,30909,5,1530,15,14,경기도 평택시 포승읍 여술로 47,경기도 평택시청,031-8024-8570,15000.0,267.0,https://www.ptlib.go.kr,36.989362,126.847498,20260228,평택시
지산초록도서관,경기도,평택시,공공도서관,월(2+4주째)+국가지정공휴일,09:00,22:00,09:00,22:00,09:00,22:00,309,150261,38,8258,15,14,경기도 평택시 지산로 48,경기도 평택시청,031-8024-7451,1741.0,2187.0,https://www.ptlib.go.kr,37.078929,127.060342,20260228,평택시
세교도서관,경기도,평택시,공공도서관,월+국가지정공휴일,10:00,19:00,09:00,18:00,09:00,18:00,299,56286,33,1369,15,14,경기도 평택시 은실고가길 180,경기도 평택시청,031-8024-5446,4041.0,1044.0,https://www.ptlib.go.kr,37.006413,127.078647,20260228,평택시
배다리도서관,경기도,평택시,공공도서관,월(1+3주째)+국가지정공휴일,09:00,22:00,09:00,20:00,09:00,20:00,915,269252,87,13687,15,14,경기도 평택시 죽백6로 20,경기도 평택시청,031-8024-5553,13046.0,5132.0,https://www.ptlib.go.kr,37.00234383,127.1194979,20260228,평택시
장당도서관,경기도,평택시,공공도서관,월(1+3주째)+국가지정공휴일,08:00,23:59,08:00,23:59,08:00,23:59,571,123292,30,6588,15,14,경기도 평택시 장당길 116,경기도 평택시청,031-8024-7465,5914.0,2813.0,https://www.ptlib.go.kr,37.05286,127.065229,20260228,평택시
오성도서관,경기도,평택시,공공도서관,월+일+국가지정공휴일,10:00,19:00,09:00,18:00,00:00,00:00,170,45227,14,2477,15,14,경기도 평택시 오성면 오성새싹길 3,경기도 평택시청,031-8024-8561,853.0,729.0,https://www.ptlib.go.kr,37.007731,126.979715,20260228,평택시
송탄작은도서관,경기도,평택시,작은도서관,토+일+국가지정공휴일,12:00,19:00,00:00,00:00,00:00,00:00,46,27500,5,843,15,14,경기도 평택시 원칠원길 76,경기도 평택시청,031-611-8917,902.0,196.0,https://www.ptlib.go.kr,37.03334,127.09955,20260228,평택시
포천시립선단도서관,경기도,포천시,공공도서관,월+법정공휴일,09:00,20:00,09:00,18:00,00:00,00:00,120,20385,24,4819,7,14,경기도 포천시 삼육사로 2186번길 7,경기도 포천시,031-538-3990,1998.0,452.85,https://lib.pocheon.go.kr/seondan/index.do,37.8537067,127.159927,20231204,포천시
포천시립영북도서관,경기도,포천시,공공도서관,금+법정공휴일,09:00,20:00,09:00,18:00,00:00,00:00,38,33541,42,1285,7,14,경기도 포천시 영북면 운천안길 3,경기도 포천시,031-538-3971,1382.0,1127.0,https://lib.pocheon.go.kr/yeongbuk/index.do,38.08772182,127.2742284,20231204,포천시
포천시립소흘도서관,경기도,포천시,공공도서관,매월마지막주월요일+법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,185,84221,77,1733,7,14,경기도 포천시 송우로 101-29,경기도 포천시,031-538-3951,4003.1,1985.01,https://lib.pocheon.go.kr/soheul/index.do,37.8296046,127.137558,20231204,포천시
포천시립일동도서관,경기도,포천시,공공도서관,월+법정공휴일,09:00,22:00,09:00,15:00,09:00,18:00,260,84822,46,2774,7,14,경기도 포천시 일동면 화동로 1021,경기도 포천시,031-538-3931,1745.0,1999.85,https://lib.pocheon.go.kr/ildong/index.do,37.954934,127.315553,20231204,포천시
포천시립가산도서관,경기도,포천시,공공도서관,금+법정공휴일,09:00,20:00,09:00,18:00,00:00,00:00,54,36815,43,1075,7,14,경기도 포천시 가산면 선마로 223,경기도 포천시,031-538-3981,6648.0,1078.96,https://lib.pocheon.go.kr/gasan/index.do,37.84821007,127.1861447,20231204,포천시
포천시립중앙도서관,경기도,포천시,공공도서관,매월마지막주금요일+법정공휴일,09:00,22:00,09:00,18:00,09:00,18:00,326,106409,71,1381,7,14,경기도 포천시 중앙로207번길26,경기도 포천시,031-538-3912,7249.0,4919.0,https://lib.pocheon.go.kr/center/index.do,37.908101,127.205771,20231204,포천시
포천시립영중꿈나무도서관,경기도,포천시,공공도서관,일+월+법정공휴일,09:00,18:00,10:00,19:00,00:00,00:00,0,33143,14,1777,7,14,경기도 포천시 영중면 양문로 151,포천시립영중꿈나무도서관,031-538-3942,6600.0,610.67,https://lib.pocheon.go.kr/yeongjung/index.do,38.00570829,127.2454886,20231204,포천시
하남시위례도서관,경기도,하남시,공공도서관,매주 목요일,09:00,22:00,09:00,18:00,00:00,23:59,392,64535,50,0,5,14,경기도 하남시 위례대로 230,하남시립도서관,031-790-6036,1500.0,2218.0,https://www.hanamlib.go.kr/wilib/index.do,37.4817177153,127.148159648,20260101,하남시
하남시감일도서관,경기도,하남시,공공도서관,매주 월요일,09:00,22:00,09:00,18:00,00:00,23:59,124,32697,50,0,5,14,경기도 하남시 감일순환로 171,하남시립도서관,031-790-6368,5852.0,1850.0,,37.5106812,127.1524647,20260101,하남시
하남시미사도서관,경기도,하남시,공공도서관,매주 화요일,09:00,22:00,09:00,18:00,00:00,23:59,813,154031,124,5070,5,14,경기도 하남시 아리수로 545,하남시립도서관,031-790-6884,4000.0,6449.0,https://www.hanamlib.go.kr/mslib/index.do,37.56761783,127.187303,20260101,하남시
하남시나룰도서관,경기도,하남시,공공도서관,매주 월요일,08:00,23:00,08:00,23:00,00:00,23:59,567,220215,75,6695,5,14,경기도 하남시 덕풍북로 180,하남시립도서관,031-790-6887,3486.0,3486.0,https://www.hanamlib.go.kr/nalib/index.do,37.553377,127.208438,20260101,하남시
하남시신장도서관,경기도,하남시,공공도서관,매주 수요일,08:00,23:00,08:00,23:00,00:00,23:59,400,153435,60,9506,5,14,경기도 하남시 하남대로 740,하남시립도서관,031-790-6945,2201.0,2201.0,https://www.hanamlib.go.kr/silib/index.do,37.53787572,127.2143391,20260101,하남시
하남시세미도서관,경기도,하남시,공공도서관,매주 금요일,09:00,22:00,09:00,18:00,00:00,23:59,209,35528,35,1355,5,14,경기도 하남시 세미로1길 15,하남시립도서관,031-790-6804,660.0,1322.0,https://www.hanamlib.go.kr/selib/index.do,37.543444,127.194092,20260101,하남시
하남시디지털도서관,경기도,하남시,공공도서관,매주 금요일,08:00,23:00,08:00,23:00,00:00,23:59,400,0,0,25890,5,14,경기도 하남시 미사강변한강로 290-2,하남시립도서관,031-790-6811,593.0,1526.0,https://www.hanamlib.go.kr/dilib/index.do,37.563065,127.197009,20260101,하남시
하남시덕풍도서관,경기도,하남시,공공도서관,매주 일요일,08:00,23:00,08:00,23:00,00:00,23:59,170,29514,37,0,5,14,경기도 하남시 역말로 14,하남시립도서관,031-790-6959,436.0,719.0,https://www.hanamlib.go.kr/dulib/index.do,37.533514,127.200579,20260101,하남시
하남시일가도서관,경기도,하남시,공공도서관,매주 일요일,09:00,18:00,09:00,18:00,00:00,23:59,110,32957,26,523,5,14,경기도 하남시 미사강변남로 10,하남시립도서관,031-5182-1046,425.0,844.0,https://www.hanamlib.go.kr/iglib/index.do,37.55861863,127.1833236,20260101,하남시
봉담도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,737,130996,75,4014,7,14,경기도 화성시 효행구 봉담읍 샘마을1길 8-4,화성시문화관광재단,031-227-7281,2394.0,4574.0,www.hscitylib.or.kr,37.21942115,126.949004,20260201,화성시
송린이음터도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,204,68158,61,0,7,14,경기도 화성시 만세구 수노을2로 150 (새솔동),화성시문화관광재단,031-356-9680,14844.0,1141.0,www.hscitylib.or.kr,37.27732279,126.8225295,20260201,화성시
서연이음터도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,140,47642,57,0,7,14,경기도 화성시 동탄구 동탄순환대로8길 57 (장지동),화성시인재육성재단,031-378-1352,12344.0,1790.0,www.hscitylib.or.kr,37.16058993,127.1096568,20260201,화성시
정남도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,83,45396,42,1632,7,14,경기도 화성시 효행구 정남면 만년로 527,화성시문화관광재단,031-8059-4946,1713.0,567.0,www.hscitylib.or.kr,37.16822178,126.983164,20260201,화성시
향남복합문화센터도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,374,36465,50,0,7,14,경기도 화성시 만세구 향남읍 상신하길로273번길 17,화성시문화관광재단,031-8059-6800,170312.0,3317.0,www.hscitylib.or.kr,37.11285115,126.901518,20260201,화성시
노을빛도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:30,18:00,09:30,18:00,262,37530,39,0,7,14,경기도 화성시 병점구 병점노을로 19 (병점동),화성시문화관광재단,031-226-3301,12946.0,739.0,www.hscitylib.or.kr,37.20146282,127.0297732,20260201,화성시
경기도교육청화성도서관,경기도,화성시,공공도서관,매주월요일+공휴일,09:00,20:00,09:00,17:00,09:00,17:00,234,109044,1769,16060,10,14,경기도 화성시 향남읍 발안로 85-10,경기도교육청화성도서관,031-369-5700,4552.0,2372.0,http://lib.goe.go.kr/hs,37.13312953,126.920256,20251201,화성시
병점도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,275,141429,59,4860,7,14,경기도 화성시 병점구 병점3로 132-6 (병점동),화성시문화관광재단,031-226-1822,49171.0,2620.0,www.hscitylib.or.kr,37.21234435,127.0461085,20260201,화성시
경기화성교육도서관,경기도,화성시,공공도서관,월+국가지정공휴일,09:00,20:00,09:00,17:00,09:00,17:00,491,104606,209,8851,10,14,경기도 화성시 향남읍 발안로 85-10,경기화성교육도서관,031-369-5700,4552.0,2372.0,http://lib.goe.go.kr/hs,37.13312953,126.920256,20241201,화성시
목동이음터도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,168,94708,17,8221,7,14,경기도 화성시 동탄구 동탄순환대로20길 6 (목동),화성시문화관광재단,031-378-6771,11515.0,1774.0,www.hscitylib.or.kr,37.18938961,127.1243164,20260201,화성시
진안도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,471,91689,78,2427,7,14,경기도 화성시 병점구 병점중앙로 229 (진안동),화성시문화관광재단,031-224-9977,43268.0,2931.0,www.hscitylib.or.kr,37.2173702,127.0336058,20260201,화성시
태안도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,359,115287,48,4629,7,14,경기도 화성시 병점구 화산중앙로 19 (안녕동),화성시문화관광재단,031-223-4764,4423.0,4506.0,www.hscitylib.or.kr,37.20603589,127.0137962,20260201,화성시
화성동탄중앙도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,600,237747,65,0,7,14,경기도 화성시 동탄구 동탄중앙로 120 (반송동),경기도 화성시청,031-5189-5859,6202.0,10637.0,www.hscitylib.or.kr,37.19606624,127.0699959,20260201,화성시
송산도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,396,86249,38,3083,7,14,경기도 화성시 만세구 송산면 삼일공원로 87,화성시문화관광재단,031-355-3598,8070.0,3907.0,www.hscitylib.or.kr,37.21678133,126.7392489,20260201,화성시
양감작은도서관,경기도,화성시,작은도서관,"매주 토요일, 일요일 및 법정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,17,9811,7,0,7,14,경기도 화성시 만세구 양감면 초록로 7,경기도 화성시청,031-5189-3004,75.0,75.0,www.hscitylib.or.kr,37.08165365,126.9456438,20260201,화성시
늘봄이음터작은도서관,경기도,화성시,작은도서관,"매주 일요일, 월요일 및 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,00:00,00:00,21,8782,9,0,7,14,경기도 화성시 동탄구 동탄대로24길 49 (영천동),화성시인재육성재단,031-378-5696,138.0,138.0,www.hscitylib.or.kr,37.21736028,127.1098102,20260201,화성시
두빛나래어린이도서관,경기도,화성시,어린이도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,09:00,18:00,142,72335,42,2197,7,14,경기도 화성시 동탄구 동탄숲속로 69-14 (능동),화성시문화관광재단,031-8003-0748,13593.0,1628.0,www.hscitylib.or.kr,37.20925484,127.056105,20260201,화성시
서신작은도서관,경기도,화성시,작은도서관,"매주 토요일, 일요일 및 법정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,25,4128,0,0,7,14,"경기도 화성시 만세구 서신면 궁평항로1702, 2층",경기도 화성시청,031-5189-6489,100.0,100.0,www.hscitylib.or.kr,37.16658698,126.7087356,20260201,화성시
호연이음터작은도서관,경기도,화성시,작은도서관,"매주 일요일, 월요일 및 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,00:00,00:00,8,10188,12,0,7,14,경기도 화성시 동탄구 동탄대로3길 17-9 (장지동),화성시인재육성재단,031-378-7117,140.0,140.0,www.hscitylib.or.kr,37.162737,127.1046985,20260201,화성시
샘내작은도서관,경기도,화성시,작은도서관,"매주 일요일, 월요일 및 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,00:00,00:00,64,20748,10,0,7,14,경기도 화성시 효행구 매송면 매송고색로375번길 11,화성시문화관광재단,031-292-7307,212.0,212.0,www.hscitylib.or.kr,37.24463572,126.9461715,20260201,화성시
비봉작은도서관,경기도,화성시,작은도서관,"매주 일요일, 월요일 및 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,00:00,00:00,25,14979,8,0,7,14,경기도 화성시 효행구 비봉면 비봉로71번길 1,화성시문화관광재단,031-355-4551,122.0,122.0,www.hscitylib.or.kr,37.23581859,126.8738925,20260201,화성시
가족만세센터작은도서관,경기도,화성시,작은도서관,"매주 토요일, 일요일 및 법정공휴일, 재단창립기념일",09:00,18:00,00:00,00:00,00:00,00:00,11,6921,12,0,7,14,경기도 화성시 만세구 향남읍 평2길 16,화성시문화관광재단,031-354-1185,212.0,212.0,www.hscitylib.or.kr,37.13209972,126.9087809,20260201,화성시
기아행복마루작은도서관,경기도,화성시,작은도서관,"매주 일요일, 월요일 및 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,00:00,00:00,25,14081,16,998,7,14,경기도 화성시 만세구 우정읍 기아자동차로 559,화성시문화관광재단,031-358-2597,162.0,162.0,www.hscitylib.or.kr,37.06470008,126.7956061,20260201,화성시
팔탄작은도서관,경기도,화성시,작은도서관,"매주 토요일, 일요일 및 법정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,20,10402,10,0,7,14,경기도 화성시 만세구 팔탄면 구장길 14,경기도 화성시청,031-5189-2339,88.0,88.0,www.hscitylib.or.kr,37.16223388,126.9049013,20260201,화성시
봉담커피앤북작은도서관,경기도,화성시,작은도서관,"매주 토요일, 일요일 및 법정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,18,11941,11,0,7,14,경기도 화성시 효행구 봉담읍 상리3길 38,경기도 화성시청,070-4040-9833,92.0,92.0,www.hscitylib.or.kr,37.2260722,126.9439303,20260201,화성시
마도작은도서관,경기도,화성시,작은도서관,"매주 토요일, 일요일 및 법정공휴일",10:00,18:00,00:00,00:00,00:00,00:00,35,10226,9,0,7,14,경기도 화성시 만세구 마도면 마도북로 387,경기도 화성시청,031-5189-2338,131.0,131.0,www.hscitylib.or.kr,37.20501433,126.7702171,20260201,화성시
달빛나래어린이도서관,경기도,화성시,어린이도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,09:00,18:00,100,24289,27,0,7,14,경기도 화성시 병점구 영통로60번길 15 (반월동),화성시문화관광재단,031-273-8878,10222.0,729.0,www.hscitylib.or.kr,37.23743366,127.0625894,20260201,화성시
둥지나래어린이도서관,경기도,화성시,어린이도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,18:00,09:00,18:00,09:00,18:00,78,79310,46,2084,7,14,경기도 화성시 만세구 향남읍 행정중앙2로 88,화성시문화관광재단,031-353-8162,47003.0,1619.0,www.hscitylib.or.kr,37.12917664,126.9247654,20260201,화성시
동탄중앙이음터도서관,경기도,화성시,공공도서관,"매월 첫 번째, 세 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,480,124473,74,2150,7,14,경기도 화성시 동탄구 동탄대로시범길 115 (청계동),화성시문화관광재단,031-378-7344,11002.0,2965.0,www.hscitylib.or.kr,37.19882557,127.1107996,20260201,화성시
동탄다원이음터도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,284,94873,62,2630,7,14,경기도 화성시 동탄구 동탄순환대로 754-14 (영천동),화성시인재육성재단,031-372-9611,13002.0,1696.0,www.hscitylib.or.kr,37.21054214,127.1048231,20260201,화성시
남양도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일",09:00,22:00,09:00,18:00,09:00,18:00,756,113967,66,0,7,14,경기도 화성시 만세구 남양읍 역골중앙로 143,경기도 화성시청,031-356-5241,4556.0,4499.0,www.hscitylib.or.kr,37.2103429,126.8250593,20260201,화성시
왕배푸른숲도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,218,61000,42,0,7,14,경기도 화성시 동탄구 동탄대로12길 102 (산척동),화성시문화관광재단,031-372-4435,282284.0,2192.0,www.hscitylib.or.kr,37.17754195,127.1093934,20260201,화성시
삼괴도서관,경기도,화성시,공공도서관,"매월 두 번째, 네 번째 월요일, 일요일을 제외한 법정공휴일, 재단창립기념일",09:00,22:00,09:00,18:00,09:00,18:00,186,86775,53,4063,7,14,경기도 화성시 만세구 우정읍 쌍봉로 109-26,화성시문화관광재단,031-358-2101,6612.0,1965.0,www.hscitylib.or.kr,37.08933609,126.8143188,20260201,화성시
